Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,concepts,writer_a,task,answer
97,50,83230,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,educated,['uneducated: A\ninnocent: B\nintellectual: B\nuntaught: A\nnaive: B\nknowledgeable: B\nenlightened: B\nschooled: B\nilliterate: A\neducated: B']
98,18,27153,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['rude: B\ninexperienced: A\ndark: A\nschooled: A\nnonliterate: B\nerudite: A\nlettered: A\npolished: A\nunknowledgeable: B\nlearned: A']
99,22,105801,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,educated,['cultured: A\nrude: B\nacademical: A\nunschooled: B\ninnocent: A\nilliterate: B\ninformed: A\ncivilized: A\nnaive: A\nenlightened: A']
100,44,8646,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['intellectual: A\nnonliterate: B\nuntutored: B\nacademical: A\nunlearned: B\nbenighted: A\nenlightened: A\nuncultured: B\ninformed: A\nscholarly: A']
101,5,50174,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,"['scholarly: B\nliterate: A, B\ndark: A, B\nbenighted: B\nunlettered: B\npolished: B\nunlearned: A, B\nuncultured: A, B\nknowledgeable: B\ncultured: B']"
102,76,36279,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['inexperienced: B\nnonliterate: A\nscholarly: B\nunread: A\nuneducated: A\nacademic: B\nwell-read: B\nunknowledgeable: A\nintellectual: B\npolished: B']
103,88,23893,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['unread: A\nuntaught: B\nnonliterate: B\nrude: B\nskilled: A\npolished: A\ncultured: A\nerudite: A\nsimple: B\nenlightened: A']
104,4,39817,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['innocent: B\nunlettered: A\nignorant: A\nschooled: B\nnonliterate: A\nwell-read: B\npolished: B\nenlightened: B\nknowledgeable: B\nsimple: A']
105,8,42479,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['cultured: B\nenlightened: B\nignorant: A\nunlearned: A\nbenighted: A\ninnocent: B\npolished: B\nunschooled: A\nlearned: B\nskilled: B']
106,73,38016,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['erudite: A\ncultivated: A\nunlearned: B\ninformed: A\nilliterate: B\nlearned: A\nunknowledgeable: B\nschooled: A\nuntutored: B\nuneducated: B']
107,91,44172,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['scholarly: B\ninnocent: A\nuninstructed: A\nuneducated: A\ninformed: B\nsimple: A\nacademical: B\nknowledgeable: B\nunread: A\ninstructed: B']
108,82,30638,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['nonliterate: B\nliterate: A\nunschooled: B\nuntutored: B\nacademic: A\nwell-read: A\nerudite: A\nunread: B\nknowledgeable: A\nnaive: B']
109,9,40220,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['uncultured: B\nsimple: A\nbenighted: B\nschooled: A\nskilled: B\nilliterate: A\nenlightened: B\npolished: B\neducated: A\ninnocent: B']
110,74,36567,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['instructed: B\nsimple: A\nacademical: B\neducated: B\nrude: A\ninnocent: A\nunread: B\nliterate: B\nschooled: B\ninexperienced: A']
111,90,30191,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['erudite: B\nilliterate: A\nschooled: B\nknowledgeable: B\nliterate: B\ninformed: B\nuneducated: A\nbenighted: A\nuncultured: A\nrude: A']
112,95,19520,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['simple: A\nacademic: A\nacademical: A\nuneducated: B\nschooled: A\nunschooled: B\nlearned: A\ninstructed: A\nnonliterate: B\nunread: A']
113,52,15676,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['cultivated: B\nunlearned: A\nskilled: B\nuncultured: A\neducated: B\nacademic: B\nsimple: A\nunread: B\nlearned: B\nunschooled: A']
114,104,26589,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['nonliterate: A\nrude: A\nbenighted: B\ncultured: B\nintellectual: B\nunread: A\nuncultured: A\nscholarly: B\nlettered: B\nacademic: B']
115,87,47327,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['unread: B\nacademic: B\nuninstructed: A\nignorant: A\nacademical: B\nsimple: A\nscholarly: B\npolished: B\nuneducated: A\neducated: B']
116,3,42735,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['benighted: B\nskilled: A\ndark: B\nerudite: A\nnonliterate: B\npolished: A\nunlearned: B\ncultured: A\nuntutored: B\nschooled: A']
117,35,35515,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['inexperienced: B\nliterate: A\nacademical: B\nuntutored: A\nignorant: B\nunschooled: A\nlearned: B\ninformed: B\ndark: A\neducated: B']
118,101,22424,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['dark: A\nunread: B\nskilled: B\nlettered: A\nuneducated: B\nschooled: B\npolished: B\ncultured: B\nnonliterate: A\nunknowledgeable: B']
119,66,42740,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['nonliterate: A\nbenighted: A\npolished: B\nintellectual: B\nunread: A\nuntaught: A\nliterate: B\nknowledgeable: B\neducated: B\nuneducated: A']
120,69,46251,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['enlightened: A\nscholarly: A\ncultured: A\ninnocent: B\nunschooled: B\nuninstructed: B\nnonliterate: B\nschooled: A\ninformed: A\nnaive: B']
121,53,45737,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['instructed: A\ndark: B\nunknowledgeable: B\ninformed: A\nuninstructed: B\nunschooled: B\nskilled: A\nsimple: B\nscholarly: A\nacademic: A']
122,15,12532,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['knowledgeable: B\ncivilized: B\nuneducated: A\nskilled: B\nunlearned: A\nenlightened: B\ncultivated: B\nunknowledgeable: A\ninnocent: A\nbenighted: A']
123,59,38022,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['enlightened: A\nschooled: A\nbenighted: B\nacademical: A\ncultivated: A\nuntutored: B\ninnocent: A\ninexperienced: A\nintellectual: A\nilliterate: B']
124,75,33387,Writes in North Frisian German dialect.,Writes in standard German.,,,frr,[[]],dialect,educated,['instructed: B\nschooled: B\nsimple: A\nignorant: A\ncultured: B\nrude: A\nintellectual: B\nnaive: A\ninnocent: A\nacademic: B']
125,64,6135,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['unschooled: B\npolished: A\nnaive: B\nscholarly: A\neducated: A\nintellectual: A\nerudite: A\nuninstructed: B\nuntutored: B\nnonliterate: B']
126,93,44927,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['civilized: A\nlettered: A\npolished: A\nuntaught: B\neducated: A\nuncultured: B\nunread: B\nuntutored: B\ninstructed: A\nnaive: B']
127,40,14629,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['scholarly: A\nilliterate: B\nwell-read: A\nerudite: A\nunschooled: B\nschooled: A\ndark: B\nunlearned: B\nacademical: A\nunread: B']
128,78,34149,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['uneducated: A\nuntaught: A\nrude: A\nnonliterate: A\nuntutored: A\nlearned: B\nliterate: B\npolished: B\ncultured: B\ncivilized: B']
129,94,41161,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['unschooled: A\nuninstructed: A\nskilled: B\ninexperienced: B\nunlearned: A\ncivilized: B\ninnocent: B\ninstructed: B\nknowledgeable: B\nlearned: B']
130,41,14889,Writes in North Frisian German dialect.,Writes in standard German.,Andere Sprachen entfernt,,frr,[[]],dialect,educated,['unschooled: A\nlettered: B\nknowledgeable: B\nuneducated: A\nsimple: A\ninexperienced: B\nacademic: B\ncultured: B\nacademical: B\nrude: A']
131,77,48411,Writes in North Frisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,frr,[[]],standard,educated,['scholarly: A\nschooled: A\ninexperienced: B\nerudite: A\nsimple: B\nuntaught: B\nilliterate: B\neducated: A\nbenighted: A\ncultivated: A']
132,6,911,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['literate: A\nlearned: A\nunlearned: B\nuntutored: B\nacademic: A\nenlightened: A\nunlettered: B\nsimple: B\nunknowledgeable: A\nschooled: A']
133,11,21149,Writes in North Frisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,frr,[[]],standard,educated,['benighted: B\nuninstructed: B\nunread: A\nscholarly: A\nignorant: B\ninformed: A\ncivilized: A\nlearned: A\neducated: A\nunlettered: B']
134,63,31769,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,educated,['rude: B\nlearned: B\nnonliterate: A\nknowledgeable: B\nbenighted: B\ninformed: B\nsimple: A\nintellectual: B\nignorant: B\nskilled: A']
135,18,32228,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['instructed: A\nuntaught: B\ncultured: A\nunlettered: B\nunschooled: B\nrude: B\nschooled: A\npolished: A\nuninstructed: B\ncultivated: A']
136,37,21855,Writes in North Frisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,frr,[[]],dialect,educated,['literate: B\ninnocent: A\nenlightened: B\npolished: B\nsimple: A\ninformed: B\nuninstructed: A\nnonliterate: A\nunlettered: A\nacademic: B']
137,22,46021,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['civilized: A\nunlettered: B\nacademical: A\nsimple: B\ncultured: A\nnaive: B\npolished: A\ndark: B\nacademic: A\nunschooled: B']
138,105,41578,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['erudite: A\nintellectual: A\nuntutored: B\nnaive: B\nignorant: B\nsimple: B\nscholarly: A\nknowledgeable: A\ndark: A\nschooled: A']
139,68,48042,Writes in North Frisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,frr,[[]],standard,educated,['unknowledgeable: A\ncultured: A\ncivilized: A\nlearned: A\npolished: A\n\nunlettered: B\nunschooled: B\nskilled: B\nnaive: B\nbenighted: B']
140,14,37413,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,educated,['innocent: A\nuntutored: B\nuninstructed: B\ncivilized: A\nscholarly: A\nunlearned: B\nlettered: A\ncultured: A\nuntaught: B\ncultivated: A']
141,17,50648,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['instructed: A\npolished: A\nnaive: B\nliterate: A\ncultivated: A\ndark: B\ninexperienced: B\nlettered: A\nunlearned: B\nunread: B']
142,0,26590,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['unschooled: B\nunlettered: A\nbenighted: A\ncivilized: B\ncultivated: B\ninstructed: B\nerudite: B\nunknowledgeable: A\nnonliterate: A\ncultured: B']
143,24,48277,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['knowledgeable: A\nunknowledgeable: B\nsimple: B\nintellectual: A\ninnocent: B\ninstructed: A\ncultured: A\nschooled: A\ndark: B\nrude: B']
144,60,13268,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['unlettered: A\ncultured: B\neducated: B\nuntutored: A\nenlightened: B\ndark: A\ncivilized: B\nacademical: B\ninexperienced: A\nuntaught: A']
145,70,13278,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,educated,['enlightened: B\ncivilized: B\nnonliterate: A\nnaive: A\nignorant: A\nrude: A\nunlearned: A\nlearned: B\npolished: B\nschooled: B']
146,86,12228,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['cultured: A\nintellectual: A\ninstructed: A\nbenighted: B\nilliterate: B\nlettered: A\nschooled: A\ninexperienced: A\nunschooled: B\nuntaught: B']
147,26,16172,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['intellectual: A\nliterate: A\nilliterate: B\nuntutored: B\ndark: A\neducated: A\ninnocent: B\nuntaught: B\nerudite: A\nlearned: A']
148,80,19789,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['uneducated: B\ninformed: A\ninstructed: A\nuninstructed: B\nunknowledgeable: B\ncultured: A\nskilled: A\nlearned: A\nignorant: B\nnaive: B']
149,48,25859,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,educated,['well-read: A\nilliterate: B\ncultivated: A\nnonliterate: B\nliterate: A\nsimple: B\nunlearned: A\nlettered: A\nnaive: B\nknowledgeable: A']
150,76,320572,Writes in Ripuarian German dialect.,Writes in standard German.,Kleine Anpassungen,,ksh,[[]],standard,educated,['benighted: A\nuneducated: B\ncivilized: A\nnonliterate: B\ninstructed: A\nuncultured: B\ninformed: A\nscholarly: A\nunread: B\nlearned: A']
151,70,526377,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],dialect,educated,['academical: B\nlettered: B\nenlightened: B\ncultivated: B\nilliterate: A\nsimple: A\nunschooled: A\nunlettered: A\ninnocent: A\nwell-read: B']
152,93,526371,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],standard,educated,['informed: A\nlettered: A\ninstructed: A\nuntutored: B\nscholarly: A\nunschooled: B\nwell-read: A\nilliterate: B\nsimple: B\nunknowledgeable: B']
153,95,466926,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,educated,['academic: A\nlearned: A\nlettered: A\nuninstructed: B\nknowledgeable: A\nunread: B\nuncultured: B\nilliterate: B\nschooled: A\nunknowledgeable: B']
154,77,523709,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],dialect,educated,['skilled: B\nnonliterate: A\nknowledgeable: B\nrude: A\ncivilized: B\nintellectual: B\nacademic: B\nbenighted: A\ninexperienced: A\nuntutored: A']
155,18,139910,Writes in Ripuarian German dialect.,Writes in standard German.,Kleine Anpassung,,ksh,[[]],dialect,educated,['unlearned: A\nintellectual: B\nacademical: B\nnonliterate: A\nacademic: B\nuninstructed: A\nenlightened: B\ninexperienced: A\ndark: A\nwell-read: B']
156,36,527109,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],dialect,educated,['untaught: A\nilliterate: A\nwell-read: B\nknowledgeable: B\nignorant: A\nunschooled: A\neducated: B\nacademical: B\nsimple: A\nliterate: B']
157,28,9582,Writes in Ripuarian German dialect.,Writes in standard German.,kleine Anpassung,,ksh,[[]],standard,educated,['ignorant: B\npolished: A\ncivilized: A\nilliterate: B\nrude: B\nacademic: A\nintellectual: A\nschooled: A\nunknowledgeable: B\nunlettered: B']
158,34,11877,Writes in Ripuarian German dialect.,Writes in standard German.,Mehrere Anpassungen,,ksh,[[]],standard,educated,['intellectual: A\npolished: A\nlearned: A\nilliterate: B\nbenighted: B\nenlightened: A\nsimple: B\nuninstructed: B\nuncultured: B\nerudite: A']
159,40,525327,Writes in Ripuarian German dialect.,Writes in standard German.,Kleine Anpassung,,ksh,[[]],standard,educated,['untaught: B\nrude: A\nuninstructed: B\ncultured: A\nschooled: A\nwell-read: A\nuncultured: B\nintellectual: A\ncivilized: A\nsimple: B']
160,23,523078,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,educated,['educated: A\npolished: A\nacademical: A\nrude: B\nuninstructed: B\nerudite: A\ncultured: A\nunread: B\nbenighted: B\nunschooled: B']
161,13,13475,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,educated,['erudite: A\nacademic: A\ninnocent: B\nwell-read: A\nlearned: A\ndark: B\nuncultured: B\nunschooled: B\nscholarly: A\nuninstructed: B']
162,47,7939,Writes in Ripuarian German dialect.,Writes in standard German.,Kleine Anpassung,,ksh,[[]],dialect,educated,['learned: B\nskilled: A\nschooled: B\nignorant: A\nunread: B\ninformed: A\ninnocent: B\nuncultured: A\ncultivated: B\ninexperienced: A']
163,71,107430,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,educated,['uninstructed: A\nscholarly: B\nignorant: A\nacademical: B\npolished: B\nerudite: B\nunknowledgeable: A\nnonliterate: A\nenlightened: B\ninnocent: A']
164,92,529760,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,educated,['illiterate: B\nlearned: A\nliterate: A\nacademical: A\nuneducated: B\ncultivated: A\nsimple: B\nunlearned: B\nwell-read: A\ninexperienced: A']
165,58,465329,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,educated,['educated: A\nunlearned: B\nilliterate: B\ninstructed: A\ninformed: A\nunschooled: B\nskilled: A\nuncultured: B\nignorant: B\nknowledgeable: A']
166,90,525320,Writes in Ripuarian German dialect.,Writes in standard German.,Kleinere Anpassung,,ksh,[[]],standard,educated,['learned: A\nscholarly: A\nunknowledgeable: B\nuntutored: B\nacademic: A\nlettered: A\nuneducated: B\nnonliterate: B\nunlettered: B\ninstructed: A']
167,15,527353,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],dialect,educated,['simple: B\ncivilized: B\ninexperienced: A\ninstructed: B\nuninstructed: A\nscholarly: B\nunread: A\nunlettered: A\nerudite: B\nskilled: A']
168,3,527903,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,educated,['unschooled: A\nilliterate: A\nlettered: B\nunlettered: A\nenlightened: B\nacademical: A\ncultivated: B\nerudite: A\nignorant: B\ninexperienced: A']
169,5,141905,Writes in Ripuarian German dialect.,Writes in standard German.,minor words,,ksh,[[]],standard,educated,['cultured: A\nliterate: A\npolished: A\nunread: B\nunknowledgeable: B\ncivilized: A\nacademical: A\nunlettered: B\nbenighted: B\ninexperienced: A']
170,59,323207,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,educated,['inexperienced: A\ninformed: A\nskilled: A\nrude: B\nscholarly: A\nunknowledgeable: B\nunlettered: B\npolished: A\nilliterate: B\ncultivated: A']
171,8,527891,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,educated,['rude: B\nunread: A\ninexperienced: A\ncultivated: A\nintellectual: A\nsimple: B\nschooled: A\nuntutored: B\neducated: A\ncivilized: A']
172,99,11345,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],standard,educated,['untutored: B\nintellectual: A\nlettered: A\nwell-read: A\nuncultured: B\ncivilized: A\ndark: B\nunknowledgeable: B\nscholarly: A\nunlettered: B']
173,101,7676,Writes in Ripuarian German dialect.,Writes in standard German.,Kleinere Anpassungen,,ksh,[[]],dialect,educated,['academic: B\nnonliterate: A\nunread: B\nlearned: B\nunlearned: A\ncivilized: B\ndark: A\nscholarly: B\nenlightened: B\nuninstructed: A']
174,51,529686,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,educated,['instructed: B\nunlearned: A\nilliterate: B\ninexperienced: A\nskilled: B\nunlettered: A\nuneducated: B\nintellectual: B\ncultivated: B\nlettered: B']
175,84,523724,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,educated,['untaught: A\nsimple: B\nknowledgeable: B\ncultivated: B\nliterate: B\nilliterate: A\nuneducated: A\nbenighted: B\npolished: B\neducated: B']
176,83,325068,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,educated,['innocent: B\ncultivated: A\nnonliterate: B\nunknowledgeable: B\nlearned: A\ncultured: A\nuntutored: B\nscholarly: A\nunlettered: B\ninformed: A']
177,100,529592,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,educated,['knowledgeable: B\ncultured: A\ninstructed: B\nerudite: A\nbenighted: B\nuntaught: A\nrude: B\nunknowledgeable: A\nacademical: B\nignorant: A']
178,53,527248,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],dialect,educated,['untaught: A\nunread: B\nerudite: B\nunschooled: A\nlettered: B\nunknowledgeable: A\npolished: B\nscholarly: B\nunlettered: A\nacademical: B']
179,6,139737,Writes in Ripuarian German dialect.,Writes in standard German.,Teil entfernt in beidem,,ksh,[[]],standard,educated,['benighted: A\nskilled: A\nunread: A\nunknowledgeable: B\nlearned: A\nknowledgeable: A\nenlightened: A\ninstructed: A\nuntutored: B\nnonliterate: B']
180,2,525975,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,educated,['cultured: A\nuntutored: B\nuncultured: B\nuninstructed: A\nilliterate: B\nunlearned: A\nlettered: A\npolished: A\nenlightened: A\nliterate: A']
181,26,525612,Writes in Ripuarian German dialect.,Writes in standard German.,Mehrere kleine Anpassungen und ende,,ksh,[[]],standard,educated,['instructed: A\ncultivated: A\nacademic: A\nsimple: B\ndark: B\ncivilized: A\nliterate: A\nunread: A\nuntaught: B\nbenighted: B']
182,69,527962,Writes in Ripuarian German dialect.,Writes in standard German.,Kleinere Anpassungen,,ksh,[[]],dialect,educated,['unlettered: A\nunschooled: A\nacademical: B\nschooled: B\ninexperienced: B\nuntutored: A\ninformed: B\ncultured: B\nuncultured: A\neducated: B']
183,32,529389,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],standard,educated,['unknowledgeable: A\nilliterate: B\nunlearned: A\neducated: B\ncultured: A\nacademical: A\nuntaught: B\nlearned: A\nwell-read: A\nuncultured: B']
184,52,528747,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,educated,['untutored: B\nliterate: A\nuneducated: B\ncultured: A\nignorant: B\nacademic: A\nacademical: B\nunschooled: A\nunknowledgeable: B\npolished: A']
185,22,134270,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,educated,['academic: B\nnaive: A\nuninstructed: A\neducated: B\ninstructed: B\nschooled: B\ninnocent: A\nuncultured: A\nscholarly: B\nrude: A']
186,88,529511,Writes in Ripuarian German dialect.,Writes in standard German.,Kleinere Anpassung,,ksh,[[]],standard,educated,['dark: A\nunschooled: B\nignorant: A\nknowledgeable: A\nscholarly: A\nacademical: A\ncultured: A\nlearned: A\nrude: B\nuntaught: B']
187,29,124167,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,educated,['enlightened: B\nuntaught: A\ncivilized: B\nrude: A\nunlearned: A\nuntutored: B\ninexperienced: A\nwell-read: B\neducated: B\npolished: B']
188,25,7769,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,educated,['innocent: B\nliterate: A\nuninstructed: B\nscholarly: A\nknowledgeable: B\ninexperienced: A\nenlightened: B\nrude: A\npolished: B\ndark: A']
189,57,524618,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],standard,educated,['innocent: A\nunlettered: B\neducated: A\ncultured: A\nlearned: A\nuneducated: B\nacademical: A\nnonliterate: B\ncultivated: A\nunknowledgeable: B']
190,0,525704,Writes in Ripuarian German dialect.,Writes in standard German.,Content weird,,ksh,[[]],standard,educated,['instructed: A\nlearned: A\nilliterate: B\nnaive: B\nunknowledgeable: A\nerudite: A\nunschooled: B\nacademic: A\nrude: B\nwell-read: A']
191,14,146445,Writes in Ripuarian German dialect.,Writes in standard German.,Punkt,,ksh,[[]],dialect,educated,['rude: A\ncultivated: B\nilliterate: A\neducated: B\nliterate: B\nerudite: B\nunlearned: A\nunread: A\nuntutored: A\ncivilized: B']
192,97,527772,Writes in Ripuarian German dialect.,Writes in standard German.,Kleinere Anpassungen,,ksh,[[]],standard,educated,['inexperienced: A\nacademical: A\ncultured: A\nskilled: A\nuncultured: B\nignorant: B\ninnocent: A\nacademic: A\nunknowledgeable: B\ninstructed: A']
193,64,525323,Writes in Ripuarian German dialect.,Writes in standard German.,Kleinere Anpassungen,,ksh,[[]],dialect,educated,['civilized: B\nuncultured: A\ninexperienced: B\ndark: A\nacademic: B\nskilled: B\nunread: A\nacademical: B\ncultured: B\nsimple: A']
194,27,528269,Writes in Ripuarian German dialect.,Writes in standard German.,kleine Anpassung,,ksh,[[]],dialect,educated,['unlearned: A\nnonliterate: A\nacademic: B\nschooled: B\nunread: A\ninstructed: B\neducated: B\nnaive: A\nliterate: B\nbenighted: A']
195,87,528878,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,educated,['erudite: A\ncultivated: A\ncivilized: A\ninstructed: A\nuntaught: B\nuneducated: B\nlearned: A\nuncultured: B\nunlearned: B\nbenighted: B']
196,66,140494,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,educated,['literate: B\nilliterate: A\nuntaught: A\ninstructed: B\ninexperienced: B\nscholarly: B\nuninstructed: A\nuntutored: A\nlearned: B\nintellectual: B']
197,1,528938,Writes in Ripuarian German dialect.,Writes in standard German.,Unnötige Sätze in beidem entfernt,,ksh,[[]],standard,educated,['unlettered: B\nenlightened: A\nnaive: B\nsimple: A\nunlearned: B\ncivilized: A\nschooled: A\nscholarly: A\ninnocent: B\nerudite: A']
198,37,329833,Writes in Ripuarian German dialect.,Writes in standard German.,Kleine Anpassung,,ksh,[[]],standard,educated,['naive: A\nunlettered: B\nintellectual: A\ncultured: A\nnonliterate: B\nuncultured: B\ninexperienced: A\ncivilized: A\ninformed: A\nlettered: A']
199,96,465726,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,educated,['innocent: A\nschooled: A\nrude: B\nlearned: A\nnaive: A\ncultured: A\nintellectual: A\nunlettered: B\nuninstructed: B\ninstructed: A']
200,0,128480,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,educated,['unlettered: A\nliterate: B\nschooled: B\nuninstructed: A\ninstructed: B\nnonliterate: A\nintellectual: B\ncultured: B\nignorant: A\ninnocent: A']
201,1,2533,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],dialect,educated,['academic: B\nwell-read: A\nnonliterate: B\nacademical: A\nunlettered: B\ndark: A\nknowledgeable: B\ncultivated: A\nuncultured: B\nuninstructed: A']
202,2,63980,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,educated,['well-read: A\nsimple: B\nschooled: A\nlettered: A\ninexperienced: B\nilliterate: B\nuneducated: B\nuncultured: B\nlearned: A\ninformed: A']
203,3,107429,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,educated,['naive: B\nunlettered: A\nilliterate: A\nuntutored: A\nenlightened: B\nignorant: A\nlearned: B\neducated: B\nliterate: B\nlettered: B']
