Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,concepts,writer_a,task,answer
158,34,11877,Writes in Ripuarian German dialect.,Writes in standard German.,Mehrere Anpassungen,,ksh,[[]],dialect,friendly,['hostile: Writer A\nicy: Writer A\nantagonistic: Writer A\naffectionate: Writer B\nunsympathetic: Writer A\nloving: Writer B\ncollegial: Writer B\ncordial: Writer B\nwarm: Writer B\nnegative: Writer A']
159,40,525327,Writes in Ripuarian German dialect.,Writes in standard German.,Kleine Anpassung,,ksh,[[]],standard,friendly,['inimical: Writer A\nicy: Writer B\naffectionate: Writer A\nhostile: Writer A\nwarm: Writer B\nhospitable: Writer B\nsweet: Writer B\nmortal: Writer A\nheartless: Writer A\nfriendly: Writer B']
160,23,523078,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,friendly,['cordial: Writer A\nloving: Writer A\nunfriendly: Writer B\ngracious: Writer A\nicy: Writer B\ncollegial: Writer A\nopposed: Writer B\nadverse: Writer B\nmilitant: Writer B\nwarm: Writer A']
161,13,13475,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,friendly,['warm: Writer A\nantipathetic: Writer B\nsweet: Writer A\namicable: Writer B\nmortal: Writer A\nunfriendly: Writer A\nhostile: Writer A\nnice: Writer B\nadverse: Writer B\ngenial: Writer B']
162,47,7939,Writes in Ripuarian German dialect.,Writes in standard German.,Kleine Anpassung,,ksh,[[]],standard,friendly,['hospitable: Writer B\ninimical: Writer A\namicable: Writer B\ncontentious: Writer A\nheartless: Writer A\ncomradely: Writer B\nunpleasant: Writer A\nconflicting: Writer A\ngood-natured: Writer B\nwarmhearted: Writer B']
163,71,107430,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,friendly,['unpleasant: Writer A\nmerry: Writer B\nfriendly: Writer A\naffectionate: Writer A\nheartless: Writer B\nchummy: Writer B\nantagonistic: Writer B\nunfavorable: Writer A\nconflicting: Writer A\nwarmhearted: Writer A']
164,92,529760,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,friendly,['antagonistic: Writer A\nadverse: Writer A\nnegative: Writer A\ncordial: Writer A\nhostile: Writer A\ngracious: Writer B\nunfriendly: Writer B\namicable: Writer B\nsweet: Writer B\ncompanionable: Writer B']
165,58,465329,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,friendly,['comradely: Writer A\nadverse: Writer B\ncontentious: Writer A\nwarmhearted: Writer B\nunsympathetic: Writer A\nchummy: Writer A\nmerry: Writer B\nicy: Writer A\nunpleasant: Writer B\ncordial: Writer B']
166,90,525320,Writes in Ripuarian German dialect.,Writes in standard German.,Kleinere Anpassung,,ksh,[[]],standard,friendly,['Standard: negative\nRipuarian: mortal\nStandard: collegial\nRipuarian: unsympathetic\nStandard: gracious\nRipuarian: affectionate\nStandard: genial\nRipuarian: chummy\nStandard: antipathetic\nRipuarian: unfriendly']
167,15,527353,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],dialect,friendly,['Affectionate: Writer B\nunfriendly: Writer A\ngood-natured: Writer B\nloving: Writer B\nmilitant: Writer A\nicy: Writer A\nhostile: Writer A\nwarm: Writer B\ngracious: Writer B\nheartless: Writer A']
168,3,527903,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,friendly,['unfavorable: Writer A\nsweet: Writer B\ngracious: Writer A\nunpleasant: Writer B\nheartless: Writer A\nmortal: Writer B\nloving: Writer A\nicy: Writer B\nwarmhearted: Writer A\nmerry: Writer B']
169,5,141905,Writes in Ripuarian German dialect.,Writes in standard German.,minor words,,ksh,[[]],dialect,friendly,['rude: Writer A\nnegative: Writer B\nantipathetic: Writer A\ncomradely: Writer B\nmortal: Writer A\nhospitable: Writer B\ncollegial: Writer B\nunpleasant: Writer A\nmerry: Writer A\nloving: Writer B']
170,59,323207,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,friendly,['inhospitable: Writer A\nantipathetic: Writer A\naffectionate: Writer B\nhospitable: Writer A\nwarmhearted: Writer B\ncordial: Writer A\nhostile: Writer A\ncomradely: Writer B\nunfavorable: Writer A\nunfriendly: Writer B']
171,8,527891,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,friendly,['contentious: Writer A\ncompanionable: Writer B\nunpleasant: Writer A\nheartless: Writer A\nrude: Writer B\nsweet: Writer B\ngood-natured: Writer B\namicable: Writer B\nicy: Writer A\ncollegial: Writer A']
172,99,11345,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],standard,friendly,['merry: Writer A\ncontentious: Writer B\ninimical: Writer A\nunfriendly: Writer B\ncold: Writer A\nicy: Writer B\ngood-natured: Writer A\ncollegial: Writer A\ncompanionable: Writer A\ncomradely: Writer B']
173,101,7676,Writes in Ripuarian German dialect.,Writes in standard German.,Kleinere Anpassungen,,ksh,[[]],standard,friendly,['Hostile: Writer A\nSweet: Writer B\nCold: Writer A\nAmicable: Writer B\nWarmhearted: Writer A\nLoving: Writer B\nUnfriendly: Writer A\nRude: Writer B\nConflicting: Writer A\nHearty: Writer B']
174,51,529686,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,friendly,['adverse: Writer A\nicy: Writer B\ncordial: Writer B\ngenial: Writer B\nnice: Writer A\nantagonistic: Writer A\nmortal: Writer A\nrude: Writer A\nwarm: Writer A\namicable: Writer A']
175,84,523724,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,friendly,['hospitable: Writer A\nchummy: Writer A\nneighborly: Writer A\nrude: Writer B\nsweet: Writer B\ninhospitable: Writer A\nopposed: Writer B\nunsympathetic: Writer B\naffectionate: Writer B\ncontentious: Writer B']
176,83,325068,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,friendly,['unpleasant: A\nsweet: B\ncordial: A\nhospitable: B\nadverse: A\nheartless: A\nchummy: B\ncompanionable: B\nunsympathetic: A\ninimical: A']
177,100,529592,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,friendly,['rude: Writer B\nsweet: Writer A\ngracious: Writer A\ncordial: Writer A\ncollegial: Writer A\nadverse: Writer A\ninhospitable: Writer B\nmortal: Writer A\nchummy: Writer B\nconflicting: Writer A']
178,53,527248,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],standard,friendly,['warmhearted: A\nunfavorable: A\namicable: B\nhostile: A\nunpleasant: A\ncomradely: B\nunfriendly: A\nhearty: A\nchummy: B\ninimical: A']
179,6,139737,Writes in Ripuarian German dialect.,Writes in standard German.,Teil entfernt in beidem,,ksh,[[]],dialect,friendly,['mortal: Writer A\nrude: Writer A\ngenial: Writer B\nicy: Writer A\namicable: Writer B\nnegative: Writer A\nsweet: Writer B\nchummy: Writer A\ncomradely: Writer A\nhostile: Writer A']
180,2,525975,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,friendly,['inhospitable: Writer A\nmilitant: Writer B\nwarm: Writer A\nconflicting: Writer B\ncordial: Writer A\ncollegial: Writer B\nunsympathetic: Writer A\nchummy: Writer A\nfriendly: Writer A\nantagonistic: Writer B']
181,26,525612,Writes in Ripuarian German dialect.,Writes in standard German.,Mehrere kleine Anpassungen und ende,,ksh,[[]],dialect,friendly,['antagonistic: Writer A\ngracious: Writer B\nnice: Writer B\ncontentious: Writer A\ninimical: Writer A\nconflicting: Writer A\naffectionate: Writer B\ncomradely: Writer A\nunfriendly: Writer A\nfriendly: Writer B']
182,69,527962,Writes in Ripuarian German dialect.,Writes in standard German.,Kleinere Anpassungen,,ksh,[[]],dialect,friendly,['nice: Writer A\nwarmhearted: Writer B\nunsympathetic: Writer A\nchummy: Writer A\nsweet: Writer A\ncomradely: Writer A\ncold: Writer A\nmortal: Writer B\nunfavorable: Writer B\nantipathetic: Writer A']
183,32,529389,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],standard,friendly,['Affectionate: Writer A\nunfavorable: Writer B\ncold: Writer A\nnegative: Writer B\ncordial: Writer A\nwarmhearted: Writer B\nmilitant: Writer A\nnice: Writer B\nunpleasant: Writer B\ngenial: Writer A']
184,52,528747,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,friendly,['genial: Writer A\nwarmhearted: Writer B\nantipathetic: Writer A\nunfavorable: Writer A\nadverse: Writer A\nheartless: Writer B\ncomradely: Writer B\nfriendly: Writer B\nhostile: Writer A\ncordial: Writer A']
185,22,134270,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,friendly,['warm: Writer A\ngenial: Writer A\naffectionate: Writer B\nhostile: Writer A\nnegative: Writer A\nmerry: Writer B\nunfriendly: Writer A\nloving: Writer B\nmilitant: Writer A\nmortal: Writer A']
186,88,529511,Writes in Ripuarian German dialect.,Writes in standard German.,Kleinere Anpassung,,ksh,[[]],standard,friendly,['amicable: Writer A\ninhospitable: Writer B\nantagonistic: Writer B\nicy: Writer A\ngood-natured: Writer A\nneighborly: Writer B\nnegative: Writer A\ncollegial: Writer A\nwarm: Writer B\nrude: Writer B']
187,29,124167,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,friendly,['warmhearted: Writer A\ngracious: Writer B\nheartless: Writer A\nfriendly: Writer A\nhostile: Writer A\namicable: Writer B\nnegative: Writer B\nsweet: Writer A\ncontentious: Writer B\nunsympathetic: Writer A']
188,25,7769,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,friendly,['sweet: Writer A\nrude: Writer B\ninhospitable: Writer A\ncold: Writer B\nwarmhearted: Writer A\ngenial: Writer A\nloving: Writer B\nunfriendly: Writer A\ngood-natured: Writer B\nantagonistic: Writer B']
189,57,524618,Writes in Ripuarian German dialect.,Writes in standard German.,Ende entfernt,,ksh,[[]],dialect,friendly,['cordial: A\nwarm: B\namicable: A\nwarmhearted: A\nmilitant: B\nhearty: A\nantagonistic: B\nunfriendly: B\nmortal: B\nheartless: B']
190,0,525704,Writes in Ripuarian German dialect.,Writes in standard German.,Content weird,,ksh,[[]],standard,friendly,['rude: Writer A\ncompanionable: Writer B\nantagonistic: Writer A\nhostile: Writer A\ncold: Writer A\nhospitable: Writer B\nchummy: Writer B\nloving: Writer B\namicable: Writer B\nunsympathetic: Writer A']
191,14,146445,Writes in Ripuarian German dialect.,Writes in standard German.,Punkt,,ksh,[[]],standard,friendly,['Affectionate: Writer A\nIcy: Writer B\nCordial: Writer A\nHostile: Writer B\nAmicable: Writer A\nCold: Writer B\nNegative: Writer B\nGenial: Writer A\nMortal: Writer B\nFriendly: Writer A']
192,97,527772,Writes in Ripuarian German dialect.,Writes in standard German.,Kleinere Anpassungen,,ksh,[[]],standard,friendly,['genial: Writer A\nhostile: Writer B\nnegative: Writer A\nneighborly: Writer A\naffectionate: Writer A\nchummy: Writer B\nfriendly: Writer A\nunsympathetic: Writer A\nantagonistic: Writer B\nmilitant: Writer B']
193,64,525323,Writes in Ripuarian German dialect.,Writes in standard German.,Kleinere Anpassungen,,ksh,[[]],standard,friendly,['unsympathetic: A\ngracious: B\ngood-natured: B\nhospitable: B\namicable: B\nicy: A\ncollegial: A\nunfavorable: A\ncold: A\nheartless: A']
194,27,528269,Writes in Ripuarian German dialect.,Writes in standard German.,kleine Anpassung,,ksh,[[]],standard,friendly,['warm: Writer B\ngood-natured: Writer A\ngenial: Writer A\nantagonistic: Writer B\ncompanionable: Writer A\nheartless: Writer B\nadverse: Writer B\nconflicting: Writer B\nantipathetic: Writer B\nmerry: Writer B']
195,87,528878,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,friendly,['genial: Writer B\ncollegial: Writer B\ncold: Writer A\ninimical: Writer A\nconflicting: Writer B\nfriendly: Writer B\nmortal: Writer A\nchummy: Writer A\nunsympathetic: Writer A\nneighborly: Writer A']
196,66,140494,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],dialect,friendly,['hospitable: Writer A\nconflicting: Writer B\nrude: Writer A\nloving: Writer B\nadverse: Writer B\nunfriendly: Writer A\ngood-natured: Writer B\nunpleasant: Writer A\nchummy: Writer A\nnice: Writer B']
197,1,528938,Writes in Ripuarian German dialect.,Writes in standard German.,Unnötige Sätze in beidem entfernt,,ksh,[[]],standard,friendly,['neighborly: Writer A\ninhospitable: Writer B\nsweet: Writer A\ncold: Writer B\nnegative: Writer A\nhostile: Writer B\nwarmhearted: Writer A\ngracious: Writer A\nnice: Writer B\nmilitant: Writer B']
198,37,329833,Writes in Ripuarian German dialect.,Writes in standard German.,Kleine Anpassung,,ksh,[[]],dialect,friendly,['inhospitable: Writer A\nunpleasant: Writer B\ncomradely: Writer A\nantagonistic: Writer B\nwarm: Writer B\nhospitable: Writer A\nwarmhearted: Writer A\nantipathetic: Writer B\nadverse: Writer B\ncompanionable: Writer A']
199,96,465726,Writes in Ripuarian German dialect.,Writes in standard German.,1,,ksh,[[]],standard,friendly,['hospitable: Writer A\nunpleasant: Writer B\nwarmhearted: Writer A\nsweet: Writer A\ninimical: Writer B\nunfavorable: Writer A\nopposed: Writer B\naffectionate: Writer A\ncollegial: Writer B\ncontentious: Writer B']
200,0,128480,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['mortal: A\ngenial: A\nmilitant: B\nwarmhearted: A\nunfriendly: B\nneighborly: B\nadverse: A\ncold: B\nfriendly: B\nloving: A']
201,1,2533,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],standard,friendly,['unfriendly: Writer A\nloving: Writer B\ncompanionable: Writer A\namicable: Writer A\nhearty: Writer B\nmortal: Writer A\nantipathetic: Writer A\ninimical: Writer A\ngood-natured: Writer A\nrude: Writer B']
202,2,63980,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['comradely: Writer A\nunpleasant: Writer B\nhospitable: Writer B\nhearty: Writer A\ncompanionable: Writer A\nmortal: Writer B\nopposed: Writer B\nantipathetic: Writer B\nchummy: Writer A\nantagonistic: Writer B']
203,3,107429,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['warmhearted: Writer A\nunsympathetic: Writer B\nhearty: Writer A\nantipathetic: Writer B\nmilitant: Writer B\nunfriendly: Writer A\ncollegial: Writer B\ncold: Writer A\ncordial: Writer B\ncompanionable: Writer A']
204,4,20904,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['comradely: A\nnegative: B\nopposed: A\nadverse: A\nhearty: A\nunfriendly: B\nhostile: B\nsweet: A\nfriendly: A\ncordial: A']
205,5,10490,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['affectionate: Writer B\nconflicting: Writer A\nheartless: Writer A\nunfavorable: Writer A\nwarmhearted: Writer B\ncontentious: Writer A\nantagonistic: Writer A\namicable: Writer B\nfriendly: Writer B\ncordial: Writer B']
206,6,15875,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['hostile: Writer A\naffectionate: Writer B\nfriendly: Writer B\nadverse: Writer A\ncompanionable: Writer A\ncollegial: Writer A\nopposed: Writer A\ngracious: Writer B\nantipathetic: Writer A\nunfavorable: Writer A']
207,7,102272,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['hostile: Writer B\ngood-natured: Writer A\ninimical: Writer B\nchummy: Writer A\nnegative: Writer B\ncontentious: Writer B\naffectionate: Writer A\nunfriendly: Writer B\ncollegial: Writer A\ngenial: Writer A']
208,8,10780,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['antipathetic: Writer A\nrude: Writer B\nmortal: Writer A\ncompanionable: Writer B\nunfriendly: Writer A\nmerry: Writer B\nhospitable: Writer B\nhostile: Writer A\namicable: Writer B\ncomradely: Writer B']
209,9,16873,Writes in Low German dialect.,Writes in standard German.,Formel entfernt,,nds,[[]],standard,friendly,['genial: Writer A\nicy: Writer B\ninimical: Writer A\ncompanionable: Writer A\namicable: Writer A\ncold: Writer B\nrude: Writer B\nmerry: Writer B\ncontentious: Writer A\nloving: Writer A']
210,10,12174,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['unfavorable: Writer A\nsweet: Writer B\ncordial: Writer B\nrude: Writer A\naffectionate: Writer B\ncold: Writer A\ncomradely: Writer A\nunfriendly: Writer A\ngracious: Writer B\nhostile: Writer A']
211,11,31245,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],dialect,friendly,['sweet: Writer A\nopposed: Writer B\ninhospitable: Writer A\ncordial: Writer B\nmortal: Writer A\nfriendly: Writer B\nconflicting: Writer B\namicable: Writer B\nadverse: Writer B\nhospitable: Writer A']
212,12,127093,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['comradely: Writer A\nrude: Writer B\nhostile: Writer B\nantipathetic: Writer A\namicable: Writer A\ngenial: Writer A\naffectionate: Writer B\nunfriendly: Writer B\ngracious: Writer A\ncold: Writer B']
213,13,17333,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],dialect,friendly,['loving: A\naffectionate: A\ncold: B\nunpleasant: B\nhearty: A\nhostile: B\nantagonistic: B\nhospitable: B\nmilitant: B\namicable: A']
214,14,56101,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['Contentious: Writer A\nOpposed: Writer B\nAffectionate: Writer A\nGracious: Writer A\nWarm: Writer A\nAntagonistic: Writer B\nFriendly: Writer B\nNice: Writer B\nMortal: Writer A\nAdverse: Writer B']
215,15,78873,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],dialect,friendly,['heartless: Writer A\nhostile: Writer A\nwarmhearted: Writer B\nunfriendly: Writer A\nadverse: Writer A\ngood-natured: Writer B\nchummy: Writer B\nhospitable: Writer B\nconflicting: Writer B\ncompanionable: Writer B']
216,16,63295,Writes in Low German dialect.,Writes in standard German.,,,nds,[[]],dialect,friendly,['warmhearted: Writer A\nchummy: Writer A\ncontentious: Writer B\ninimical: Writer B\nnice: Writer A\nantagonistic: Writer B\nhearty: Writer A\nheartless: Writer B\nneighborly: Writer A\ninhospitable: Writer B']
217,18,60142,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['cordial: Writer A\ngenial: Writer A\ncold: Writer B\nantagonistic: Writer B\nneighborly: Writer A\nwarmhearted: Writer A\nunpleasant: Writer B\nmortal: Writer A\ncompanionable: Writer A\nadverse: Writer B']
218,19,123443,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['genial: A\nmerry: A\nneighborly: B\nunfriendly: A\nmilitant: B\ncontentious: B\nantipathetic: A\nantagonistic: B\nhospitable: A\nnice: A']
219,20,36992,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['inhospitable: A\nmortal: A\nloving: B\nhearty: B\ncold: A\nnice: B\ncontentious: A\nwarmhearted: B\nhostile: A\nmerry: B']
220,21,40287,Writes in Low German dialect.,Writes in standard German.,Formeln entfernt,,nds,[[]],dialect,friendly,['Affectionate: Writer A\nLoving: Writer B\nInhospitable: Writer A\nGood-natured: Writer B\nAmicable: Writer B\nCompanionable: Writer B\nUnfriendly: Writer A\nRude: Writer A\nMortal: Writer B\nMilitant: Writer B']
221,22,56662,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['affectionate: Writer A\nadverse: Writer B\ncold: Writer A\ncontentious: Writer B\nmerry: Writer A\nheartless: Writer B\nunfavorable: Writer A\nneighborly: Writer B\nhearty: Writer A\ncordial: Writer A']
222,24,52439,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['warmhearted: Writer A\nsweet: Writer B\nunpleasant: Writer A\naffectionate: Writer B\nhospitable: Writer B\ncollegial: Writer A\ninimical: Writer A\nunfavorable: Writer A\nopposed: Writer A\nnegative: Writer A']
223,26,79902,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['loving: A\nchummy: A\nhearty: A\nantipathetic: B\nhostile: B\ncold: B\ngood-natured: A\nwarmhearted: A\nheartless: B\nicy: B']
224,27,34551,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['friendly: Writer A\nantagonistic: Writer B\nchummy: Writer A\ngracious: Writer A\ngenial: Writer A\nconflicting: Writer B\nantipathetic: Writer B\nmerry: Writer A\nunpleasant: Writer B\nnegative: Writer B']
225,28,1352,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['chummy: Writer A\naffectionate: Writer A\nhearty: Writer A\nsweet: Writer A\ncontentious: Writer B\nmilitant: Writer B\nrude: Writer B\nantipathetic: Writer B\ninhospitable: Writer B\nneighborly: Writer A']
226,30,20665,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['hearty: Writer A\ngood-natured: Writer B\nmortal: Writer A\naffectionate: Writer B\ncompanionable: Writer B\ninimical: Writer A\nantagonistic: Writer A\ncold: Writer A\ngracious: Writer B\nadverse: Writer A']
227,32,45591,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],dialect,friendly,['comradely: Writer A\nantagonistic: Writer B\ncompanionable: Writer A\nunpleasant: Writer B\naffectionate: Writer A\nadverse: Writer B\ninimical: Writer B\nwarmhearted: Writer A\nfriendly: Writer A\nheartless: Writer B']
228,34,32759,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],standard,friendly,['nice: Writer A\nmerry: Writer A\nadverse: Writer B\ncold: Writer A\ncordial: Writer A\nunfriendly: Writer B\nconflicting: Writer A\ngood-natured: Writer B\nchummy: Writer A\nmilitant: Writer B']
229,35,12935,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['neighborly: A\nmortal: A\nhostile: B\nnice: A\nfriendly: A\nsweet: A\ncontentious: B\nchummy: B\nmilitant: B\nunpleasant: B']
230,36,98542,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['adverse: Writer A\nsweet: Writer B\nnegative: Writer A\ncordial: Writer B\nunfavorable: Writer A\nhospitable: Writer B\ngracious: Writer B\nwarm: Writer B\nunfriendly: Writer A\nmilitant: Writer A']
231,37,69096,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],dialect,friendly,['opposed: Writer A\namicable: Writer B\nwarm: Writer A\ncollegial: Writer B\nunfriendly: Writer A\ncompanionable: Writer B\nconflicting: Writer A\ncordial: Writer B\nantipathetic: Writer A']
232,38,48998,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],standard,friendly,['Standard: formal\nStandard: collegial\nLow German: sweeet\nLow German: mortal\nStandard: comradely\nLow German: inhospitable\nStandard: adverse\nStandard: friendly\nLow German: genial\nStandard: icy']
233,39,97552,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['hospitable: A\nmilitant: B\nhostile: A\nfriendly: B\nnice: B\nicy: A\nunpleasant: A\nrude: A\nhearty: A\nmerry: A']
234,40,48199,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],standard,friendly,['icy: Writer A\nfriendly: Writer B\nmilitant: Writer A\nloving: Writer B\nhospitable: Writer B\nunsympathetic: Writer A\nadverse: Writer A\naffectionate: Writer B\nnice: Writer B\ninimical: Writer A']
235,41,172673,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['collegial: Writer A\nhostile: Writer B\nmortal: Writer A\nnegative: Writer B\ncompanionable: Writer A\namicable: Writer A\nfriendly: Writer B\nunfriendly: Writer B\nunpleasant: Writer B\nwarm: Writer A']
236,44,73156,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['cold: Writer A\nunpleasant: Writer B\nwarm: Writer A\nunfriendly: Writer B\nmilitant: Writer B\nsweet: Writer A\nnice: Writer A\ncordial: Writer B\nchummy: Writer A\ninhospitable: Writer B']
237,45,69789,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['affectionate: Writer A\nantipathetic: Writer B\nwarmhearted: Writer A\nneighborly: Writer A\ngood-natured: Writer A\nrude: Writer B\nmortal: Writer B\ncold: Writer B\nconflicting: Writer B\namicable: Writer B']
238,46,29644,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['cordial: Writer A\ngracious: Writer A\nsweet: Writer A\nnegative: Writer A\namicable: Writer A\nconflicting: Writer A\nneighborly: Writer B\nmortal: Writer A\nunfriendly: Writer B\nhostile: Writer B']
239,47,70237,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['hospitable: A\nunfavorable: B\nheartless: A\nwarm: A\nsweet: A\nmilitant: B\ngenial: A\nicy: A\ncomradely: B\ncontentious: B']
240,48,48647,Writes in Low German dialect.,Writes in standard German.,Formelzeichen entfernt,,nds,[[]],standard,friendly,['opposed: Writer A\ninhospitable: Writer B\ngenial: Writer A\nicy: Writer B\nnice: Writer A\nheartfelt: Writer B\ncomradely: Writer B\ncold: Writer A\nwarmhearted: Writer A\nhearty: Writer A']
241,49,6536,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['gracious: Writer A\nnegative: Writer B\nnice: Writer B\nconflicting: Writer A\nmortal: Writer A\nmilitant: Writer B\nsweet: Writer A\naffectionate: Writer A\ngood-natured: Writer A\nunsympathetic: Writer B']
242,50,93532,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['unfavorable: Writer A\nhospitable: Writer B\nfriendly: Writer B\nantagonistic: Writer A\nsweet: Writer A\ngood-natured: Writer A\nwarm: Writer A\nheartless: Writer A\nunfriendly: Writer A\nconflicting: Writer A']
243,51,91849,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['genial: Writer A\ngood-natured: Writer A\nmerry: Writer A\ncollegial: Writer A\nopposed: Writer B\ncontentious: Writer B\nnegative: Writer B\nhostile: Writer B\nfriendly: Writer A\nmortal: Writer A']
244,52,57379,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],dialect,friendly,['collegial: Writer B\nantipathetic: Writer A\nadverse: Writer A\ninhospitable: Writer A\nwarmhearted: Writer B\nheartless: Writer A\ngood-natured: Writer B\nloving: Writer B\ncontentious: Writer A\ngracious: Writer B']
245,53,20649,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],standard,friendly,['Amicable: Writer A\nWarmhearted: Writer A\nRude: Writer B\nNice: Writer A\nOpposed: Writer A\nMortal: Writer A\nGracious: Writer A\nAffectionate: Writer A\nAntipathetic: Writer B\nNegative: Writer B']
246,54,19458,Writes in Low German dialect.,Writes in standard German.,1,,nds,[[]],standard,friendly,['genial: A\nmerry: B\ngracious: A\namicable: A\nunfriendly: B\nunsympathetic: B\nhearty: A\nheartless: B\nconflicting: A\nantipathetic: B']
247,55,12047,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,[[]],dialect,friendly,['hospitable: Writer A\ninimical: Writer B\nloving: Writer A\nantipathetic: Writer B\nsweet: Writer A\ngood-natured: Writer A\nnice: Writer A\nunsympathetic: Writer B\nnegative: Writer B\nopposed: Writer B']
