Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,concepts,writer_a,task,answer
206,6,15875,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['chatty', 'distant']]",standard,friendly-2,['Writer A: distant\nWriter B: chatty']
207,7,102272,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['talkative', 'anti-social']]",standard,friendly-2,['Writer A: anti-social\nWriter B: talkative']
208,8,10780,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['outgoing', 'distant']]",standard,friendly-2,['Writer A: distant\nWriter B: outgoing']
209,9,16873,Writes in Low German dialect.,Writes in standard German.,Formel entfernt,,nds,"[['social', 'cold']]",standard,friendly-2,['Writer A: cold\nWriter B: social']
210,10,12174,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['reserved', 'warm']]",dialect,friendly-2,['Writer A: reserved\nWriter B: warm']
211,11,31245,Writes in Low German dialect.,Writes in standard German.,1,,nds,"[['uncommunicative', 'social']]",dialect,friendly-2,['Writer A: uncommunicative\nWriter B: social']
212,12,127093,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['distant', 'outgoing']]",dialect,friendly-2,['Writer A: distant\nWriter B: outgoing']
213,13,17333,Writes in Low German dialect.,Writes in standard German.,1,,nds,"[['talkative', 'uncommunicative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: talkative']
214,14,56101,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['uncommunicative', 'chatty']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: chatty']
215,15,78873,Writes in Low German dialect.,Writes in standard German.,1,,nds,"[['chatty', 'uncommunicative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: chatty']
216,16,63295,Writes in Low German dialect.,Writes in standard German.,,,nds,"[['cold', 'outgoing']]",dialect,friendly-2,['Writer A: cold\nWriter B: outgoing']
217,18,60142,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['outgoing', 'cold']]",dialect,friendly-2,['Writer A: outgoing\nWriter B: cold']
218,19,123443,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['warm', 'reserved']]",dialect,friendly-2,['Writer A: warm\nWriter B: reserved']
219,20,36992,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['warm', 'distant']]",standard,friendly-2,['Writer A: distant\nWriter B: warm']
220,21,40287,Writes in Low German dialect.,Writes in standard German.,Formeln entfernt,,nds,"[['chatty', 'uncommunicative']]",dialect,friendly-2,['Writer A: chatty\nWriter B: uncommunicative']
221,22,56662,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['cold', 'warm']]",dialect,friendly-2,['Writer A: warm\nWriter B: cold']
222,24,52439,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['outgoing', 'cold']]",standard,friendly-2,['Writer A: cold\nWriter B: outgoing']
223,26,79902,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['social', 'uncommunicative']]",dialect,friendly-2,['Writer A: social\nWriter B: uncommunicative']
224,27,34551,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['cold', 'social']]",dialect,friendly-2,['Writer A: cold\nWriter B: social']
225,28,1352,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['talkative', 'cold']]",dialect,friendly-2,['Writer A: talkative\nWriter B: cold']
226,30,20665,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['social', 'reserved']]",standard,friendly-2,['Writer A: reserved\nWriter B: social']
227,32,45591,Writes in Low German dialect.,Writes in standard German.,1,,nds,"[['chatty', 'reserved']]",standard,friendly-2,['Writer A: reserved\nWriter B: chatty']
228,34,32759,Writes in Low German dialect.,Writes in standard German.,1,,nds,"[['anti-social', 'talkative']]",standard,friendly-2,['Writer A: anti-social\nWriter B: talkative']
229,35,12935,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['social', 'distant']]",standard,friendly-2,['Writer A: distant\nWriter B: social']
230,36,98542,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['chatty', 'reserved']]",dialect,friendly-2,['Writer A: chatty\nWriter B: reserved']
231,37,69096,Writes in Low German dialect.,Writes in standard German.,1,,nds,"[['outgoing', 'uncommunicative']]",dialect,friendly-2,['Writer A: uncommunicative\nWriter B: outgoing']
232,38,48998,Writes in Low German dialect.,Writes in standard German.,1,,nds,"[['talkative', 'cold']]",dialect,friendly-2,['Writer A: talkative\nWriter B: cold']
233,39,97552,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['uncommunicative', 'outgoing']]",dialect,friendly-2,['Writer A: uncommunicative\nWriter B: outgoing']
234,40,48199,Writes in Low German dialect.,Writes in standard German.,1,,nds,"[['reserved', 'chatty']]",dialect,friendly-2,['Writer A: reserved\nWriter B: chatty']
235,41,172673,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['warm', 'cold']]",dialect,friendly-2,['Writer A: warm\nWriter B: cold']
236,44,73156,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['social', 'cold']]",dialect,friendly-2,['Writer A: social\nWriter B: cold']
237,45,69789,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['talkative', 'uncommunicative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: talkative']
238,46,29644,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['cold', 'outgoing']]",dialect,friendly-2,['Writer A: cold\nWriter B: outgoing']
239,47,70237,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['distant', 'social']]",dialect,friendly-2,['Writer A: distant\nWriter B: social']
240,48,48647,Writes in Low German dialect.,Writes in standard German.,Formelzeichen entfernt,,nds,"[['reserved', 'warm']]",standard,friendly-2,['Writer A: reserved\nWriter B: warm']
241,49,6536,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['cold', 'outgoing']]",dialect,friendly-2,['Writer A: cold\nWriter B: outgoing']
242,50,93532,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['social', 'reserved']]",dialect,friendly-2,['Writer A: social\nWriter B: reserved']
243,51,91849,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['talkative', 'anti-social']]",standard,friendly-2,['Writer A: anti-social\nWriter B: talkative']
244,52,57379,Writes in Low German dialect.,Writes in standard German.,1,,nds,"[['warm', 'distant']]",standard,friendly-2,['Writer A: distant\nWriter B: warm']
245,53,20649,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['outgoing', 'uncommunicative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: outgoing']
246,54,19458,Writes in Low German dialect.,Writes in standard German.,1,,nds,"[['anti-social', 'warm']]",dialect,friendly-2,['Writer A: anti-social\nWriter B: warm']
247,55,12047,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['uncommunicative', 'talkative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: talkative']
248,56,9160,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['anti-social', 'outgoing']]",dialect,friendly-2,['Writer A: anti-social\nWriter B: outgoing']
249,57,46360,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"[['talkative', 'distant']]",standard,friendly-2,['Writer A: distant\nWriter B: talkative']
250,42,1785,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['distant', 'social']]",standard,friendly-2,['Writer A: distant\nWriter B: social']
251,54,2791,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['social', 'uncommunicative']]",dialect,friendly-2,['Writer A: social\nWriter B: uncommunicative']
252,102,2093,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['outgoing', 'reserved']]",dialect,friendly-2,['Writer A: outgoing\nWriter B: reserved']
253,25,2949,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['anti-social', 'outgoing']]",standard,friendly-2,['Writer A: anti-social\nWriter B: outgoing']
254,110,2048,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['cold', 'warm']]",dialect,friendly-2,['Writer A: cold\nWriter B: warm']
255,63,1877,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['chatty', 'uncommunicative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: chatty']
256,48,2192,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['reserved', 'social']]",standard,friendly-2,['Writer A: reserved\nWriter B: social']
257,38,2408,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['anti-social', 'warm']]",dialect,friendly-2,['Writer A: anti-social\nWriter B: warm']
258,85,2372,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['warm', 'distant']]",dialect,friendly-2,['Writer A: warm\nWriter B: distant']
259,47,2254,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['cold', 'outgoing']]",standard,friendly-2,['Writer A: cold\nWriter B: outgoing']
260,37,2370,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['uncommunicative', 'warm']]",dialect,friendly-2,['Writer A: uncommunicative\nWriter B: warm']
261,43,2345,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['outgoing', 'cold']]",standard,friendly-2,['Writer A: cold\nWriter B: outgoing']
262,40,2064,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['distant', 'warm']]",dialect,friendly-2,['Writer A: distant\nWriter B: warm']
263,32,278,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['outgoing', 'anti-social']]",standard,friendly-2,['Writer A: anti-social\nWriter B: outgoing']
264,30,1731,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['outgoing', 'anti-social']]",dialect,friendly-2,['Writer A: outgoing\nWriter B: anti-social']
265,112,2343,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['chatty', 'reserved']]",dialect,friendly-2,['Writer A: chatty\nWriter B: reserved']
266,60,2242,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['warm', 'anti-social']]",standard,friendly-2,['Writer A: anti-social\nWriter B: warm']
267,90,2290,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['uncommunicative', 'warm']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: warm']
268,18,2180,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['talkative', 'uncommunicative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: talkative']
269,74,2033,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['reserved', 'social']]",dialect,friendly-2,['Writer A: social\nWriter B: reserved']
270,109,2038,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['warm', 'cold']]",standard,friendly-2,['Writer A: cold\nWriter B: warm']
271,105,3106,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['uncommunicative', 'chatty']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: chatty']
272,77,2664,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['outgoing', 'uncommunicative']]",dialect,friendly-2,['Writer A: outgoing\nWriter B: uncommunicative']
273,2,2749,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['social', 'cold']]",standard,friendly-2,['Writer A: cold\nWriter B: social']
274,73,2182,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['warm', 'uncommunicative']]",dialect,friendly-2,['Writer A: warm\nWriter B: uncommunicative']
275,87,2996,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['cold', 'talkative']]",dialect,friendly-2,['Writer A: talkative\nWriter B: cold']
276,41,2756,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['reserved', 'outgoing']]",standard,friendly-2,['Writer A: reserved\nWriter B: outgoing']
277,91,2357,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['cold', 'social']]",dialect,friendly-2,['Writer A: cold\nWriter B: social']
278,51,2309,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['outgoing', 'distant']]",dialect,friendly-2,['Writer A: outgoing\nWriter B: distant']
279,64,1966,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['outgoing', 'reserved']]",standard,friendly-2,['Writer A: reserved\nWriter B: outgoing']
280,5,1762,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['social', 'distant']]",dialect,friendly-2,['Writer A: social\nWriter B: distant']
281,4,1863,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['anti-social', 'warm']]",dialect,friendly-2,['Writer A: anti-social\nWriter B: warm']
282,11,2938,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['talkative', 'uncommunicative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: talkative']
283,46,2351,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['warm', 'uncommunicative']]",dialect,friendly-2,['Writer A: warm\nWriter B: uncommunicative']
284,76,2202,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['cold', 'outgoing']]",standard,friendly-2,['Writer A: cold\nWriter B: outgoing']
285,22,3092,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['outgoing', 'distant']]",standard,friendly-2,['Writer A: distant\nWriter B: outgoing']
286,70,2866,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['distant', 'chatty']]",dialect,friendly-2,['Writer A: distant\nWriter B: chatty']
287,94,1957,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['social', 'distant']]",standard,friendly-2,['Writer A: distant\nWriter B: social']
288,104,1781,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['anti-social', 'chatty']]",dialect,friendly-2,['Writer A: anti-social\nWriter B: chatty']
289,56,2894,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['reserved', 'social']]",dialect,friendly-2,['Writer A: reserved\nWriter B: social']
290,99,1876,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['cold', 'chatty']]",dialect,friendly-2,['Writer A: chatty\nWriter B: cold']
291,34,2244,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['outgoing', 'cold']]",dialect,friendly-2,['Writer A: outgoing\nWriter B: cold']
292,24,3068,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['distant', 'social']]",standard,friendly-2,['Writer A: distant\nWriter B: social']
293,68,2068,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['chatty', 'uncommunicative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: chatty']
294,81,2932,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['cold', 'chatty']]",standard,friendly-2,['Writer A: cold\nWriter B: chatty']
295,79,1905,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['uncommunicative', 'talkative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: talkative']
296,7,2120,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['social', 'anti-social']]",dialect,friendly-2,['Writer A: social\nWriter B: anti-social']
297,86,2376,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['distant', 'chatty']]",standard,friendly-2,['Writer A: distant\nWriter B: chatty']
298,101,2056,Writes in Rhine Franconian German dialect.,Writes in standard German.,1,,pfl,"[['talkative', 'anti-social']]",standard,friendly-2,['Writer A: anti-social\nWriter B: talkative']
299,13,6329,Writes in Rhine Franconian German dialect.,Writes in standard German.,Kleinere Anpassungen,,pfl,"[['warm', 'reserved']]",standard,friendly-2,['Writer A: reserved\nWriter B: warm']
300,58,3726,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['outgoing', 'anti-social']]",dialect,friendly-2,['Writer A: outgoing\nWriter B: anti-social']
301,56,2204,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['talkative', 'anti-social']]",dialect,friendly-2,['Writer A: talkative\nWriter B: anti-social']
302,61,2570,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"[['anti-social', 'chatty']]",dialect,friendly-2,['Writer A: anti-social\nWriter B: chatty']
303,96,7773,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"[['uncommunicative', 'outgoing']]",dialect,friendly-2,['Writer A: uncommunicative\nWriter B: outgoing']
304,0,9249,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['social', 'cold']]",dialect,friendly-2,['Writer A: social\nWriter B: cold']
305,81,8528,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['warm', 'cold']]",standard,friendly-2,['Writer A: cold\nWriter B: warm']
306,76,5589,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['outgoing', 'distant']]",standard,friendly-2,['Writer A: outgoing\nWriter B: distant']
307,21,5546,Writes in Saterfrisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,stq,"[['cold', 'outgoing']]",dialect,friendly-2,['Writer A: cold\nWriter B: outgoing']
308,40,2085,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['distant', 'outgoing']]",standard,friendly-2,['Writer A: distant\nWriter B: outgoing']
309,80,360,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['talkative', 'uncommunicative']]",dialect,friendly-2,['Writer A: talkative\nWriter B: uncommunicative']
310,28,10151,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['warm', 'cold']]",dialect,friendly-2,['Writer A: warm\nWriter B: cold']
311,19,4262,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['anti-social', 'chatty']]",standard,friendly-2,['Writer A: anti-social\nWriter B: chatty']
312,29,7567,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['uncommunicative', 'outgoing']]",dialect,friendly-2,['Writer A: uncommunicative\nWriter B: outgoing']
313,99,7786,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['talkative', 'cold']]",dialect,friendly-2,['Writer A: talkative\nWriter B: cold']
314,30,6588,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['chatty', 'uncommunicative']]",dialect,friendly-2,['Writer A: chatty\nWriter B: uncommunicative']
315,36,11712,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['chatty', 'uncommunicative']]",dialect,friendly-2,['Writer A: chatty\nWriter B: uncommunicative']
316,9,5676,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['chatty', 'reserved']]",dialect,friendly-2,['Writer A: chatty\nWriter B: reserved']
317,100,3548,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['uncommunicative', 'talkative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: talkative']
318,18,400,Writes in Saterfrisian German dialect.,Writes in standard German.,Kleine Anpassung,,stq,"[['talkative', 'anti-social']]",dialect,friendly-2,['Writer A: talkative\nWriter B: anti-social']
319,44,2620,Writes in Saterfrisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,stq,"[['outgoing', 'uncommunicative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: outgoing']
320,13,2602,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['chatty', 'cold']]",standard,friendly-2,['Writer A: cold\nWriter B: chatty']
321,59,6335,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['distant', 'social']]",dialect,friendly-2,['Writer A: distant\nWriter B: social']
322,62,2066,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['anti-social', 'outgoing']]",standard,friendly-2,['Writer A: anti-social\nWriter B: outgoing']
323,7,3714,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"[['distant', 'social']]",dialect,friendly-2,['Writer A: distant\nWriter B: social']
324,10,1164,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['cold', 'social']]",standard,friendly-2,['Writer A: cold\nWriter B: social']
325,48,3796,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['social', 'uncommunicative']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: social']
326,27,6438,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['reserved', 'social']]",standard,friendly-2,['Writer A: reserved\nWriter B: social']
327,88,9585,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['chatty', 'anti-social']]",dialect,friendly-2,['Writer A: chatty\nWriter B: anti-social']
328,85,10680,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['talkative', 'distant']]",standard,friendly-2,['Writer A: distant\nWriter B: talkative']
329,39,5760,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['uncommunicative', 'social']]",dialect,friendly-2,['Writer A: uncommunicative\nWriter B: social']
330,31,1981,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"[['reserved', 'outgoing']]",dialect,friendly-2,['Writer A: reserved\nWriter B: outgoing']
331,67,2778,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"[['chatty', 'anti-social']]",dialect,friendly-2,['Writer A: chatty\nWriter B: anti-social']
332,24,788,Writes in Saterfrisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,stq,"[['uncommunicative', 'social']]",standard,friendly-2,['Writer A: uncommunicative\nWriter B: social']
333,4,7468,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['warm', 'uncommunicative']]",dialect,friendly-2,['Writer A: warm\nWriter B: uncommunicative']
334,83,496,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"[['social', 'anti-social']]",dialect,friendly-2,['Writer A: social\nWriter B: anti-social']
335,55,4504,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['anti-social', 'outgoing']]",dialect,friendly-2,['Writer A: anti-social\nWriter B: outgoing']
336,38,5947,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['talkative', 'cold']]",dialect,friendly-2,['Writer A: talkative\nWriter B: cold']
337,86,346,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['social', 'distant']]",standard,friendly-2,['Writer A: distant\nWriter B: social']
338,45,6894,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['chatty', 'anti-social']]",standard,friendly-2,['Writer A: anti-social\nWriter B: chatty']
339,82,1345,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['anti-social', 'outgoing']]",dialect,friendly-2,['Writer A: anti-social\nWriter B: outgoing']
340,35,7204,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['distant', 'social']]",dialect,friendly-2,['Writer A: distant\nWriter B: social']
341,43,2790,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['talkative', 'anti-social']]",standard,friendly-2,['Writer A: anti-social\nWriter B: talkative']
342,57,6556,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"[['uncommunicative', 'chatty']]",dialect,friendly-2,['Writer A: uncommunicative\nWriter B: chatty']
343,41,11641,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['distant', 'social']]",standard,friendly-2,['Writer A: distant\nWriter B: social']
344,77,10775,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['chatty', 'reserved']]",standard,friendly-2,['Writer A: reserved\nWriter B: chatty']
345,16,4212,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['outgoing', 'anti-social']]",dialect,friendly-2,['Writer A: outgoing\nWriter B: anti-social']
346,87,396,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['anti-social', 'social']]",standard,friendly-2,['Writer A: anti-social\nWriter B: social']
347,53,7056,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['anti-social', 'social']]",standard,friendly-2,['Writer A: social\nWriter B: anti-social']
348,97,6686,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['warm', 'anti-social']]",standard,friendly-2,['Writer A: anti-social\nWriter B: warm']
349,6,10887,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['anti-social', 'chatty']]",dialect,friendly-2,['Writer A: anti-social\nWriter B: chatty']
0,2,30740,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['outgoing', 'distant']]",dialect,friendly-3,['Writer A: outgoing\nWriter B: distant']
1,80,49563,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['outgoing', 'distant']]",standard,friendly-3,['Writer A: distant\nWriter B: outgoing']
2,61,73219,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['social', 'reserved']]",standard,friendly-3,['Writer A: reserved\nWriter B: social']
3,21,22741,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['uncommunicative', 'social']]",standard,friendly-3,['Writer A: uncommunicative\nWriter B: social']
4,44,52406,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['uncommunicative', 'talkative']]",standard,friendly-3,['Writer A: uncommunicative\nWriter B: talkative']
5,82,71098,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['uncommunicative', 'social']]",dialect,friendly-3,['Writer A: uncommunicative\nWriter B: social']
6,18,86908,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['social', 'anti-social']]",dialect,friendly-3,['Writer A: social\nWriter B: anti-social']
7,54,26813,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['chatty', 'anti-social']]",dialect,friendly-3,['Writer A: chatty\nWriter B: anti-social']
8,8,3891,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['anti-social', 'chatty']]",standard,friendly-3,['Writer A: anti-social\nWriter B: chatty']
9,47,37780,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['talkative', 'cold']]",dialect,friendly-3,['Writer A: talkative\nWriter B: cold']
10,25,61690,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['reserved', 'talkative']]",dialect,friendly-3,['Writer A: reserved\nWriter B: talkative']
11,36,43385,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['outgoing', 'reserved']]",dialect,friendly-3,['Writer A: outgoing\nWriter B: reserved']
12,101,32377,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['talkative', 'uncommunicative']]",dialect,friendly-3,['Writer A: talkative\nWriter B: uncommunicative']
13,39,36434,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['outgoing', 'reserved']]",standard,friendly-3,['Writer A: reserved\nWriter B: outgoing']
14,98,62467,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['talkative', 'cold']]",dialect,friendly-3,['Writer A: talkative\nWriter B: cold']
15,65,84470,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['reserved', 'chatty']]",standard,friendly-3,['Writer A: reserved\nWriter B: chatty']
16,77,13325,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['talkative', 'anti-social']]",dialect,friendly-3,['Writer A: talkative\nWriter B: anti-social']
17,32,62518,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['talkative', 'uncommunicative']]",standard,friendly-3,['Writer A: talkative\nWriter B: uncommunicative']
