Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,concepts,writer_a,task,answer
319,44,2620,"Die Erdatmosphäre ist die Atmwsphäre dre Erde. Sie wiegt etwa 5,15 · 1018 k.g as Gasdar Erdatmosphäre bildetL uft,da isdt einf Mischugn rus vor alem Stickstoff und Sauerstoff, abre auch anderenStoffen wie zum Beispiel Kohlendioxid. Eineiulung nachd en Temperakuren Hier isteinBbld aus dem eltraum vom Mond, dapvor die Erde mit ihrxr tAmosphäer.","Die Erdatmosphäre ist die Atmosphäre der Erde. Sie wiegt etwa 5,15 · 1018 kg. Das Gas der Erdatmosphäre bildet Luft, das ist eine Mischung aus vor allem Stickstoff und Sauerstoff, aber auch anderen Stoffen wie zum Beispiel Kohlendioxid. Einteilung nach den Temperaturen Hier ist ein Bild aus dem Weltraum vom Mond, davor die Erde mit ihrer Atmosphäre.",Kleinere Anpassungen,,stq,[[]],typos,friendly,['inhospitable: B\ncollegial: A\namicable: B\nadverse: A\nunfriendly: A\nicy: A\nwarm: B\nchummy: B\ncomradely: A']
320,13,2602,"Mit dem Begxif ""Klimu"" bezeichnet ma denDurchschnitt alle Wteterzustnde an einem bestihmmen Or, also tie jährliche Fole von verschieenen Wetterzustndesn an dieseim Ort hirntereinander. Wenn man nun sagt: ""Dac Klimain nder Regiox YXa ist sehrzhei"",ann bedeutet das nicht,edasses dort keine kalten Tage gibt, sndern bdas ses im jährlichrn Durchschnitt sehr heiß ist. ie Wissenschaft vom Kliahißt Klmiatologie.","Mit dem Begriff ""Klima"" bezeichnet man den Durchschnitt aller Wetterzustände an einem bestimmten Ort, also die jährliche Folge von verschiedenen Wetterzuständen an diesem Ort hintereinander. Wenn man nun sagt: ""Das Klima in der Region XY ist sehr heiß"", dann bedeutet das nicht, dass es dort keine kalten Tage gibt, sondern dass es im jährlichen Durchschnitt sehr heiß ist. Die Wissenschaft vom Klima heißt Klimatologie.",1,,stq,[[]],standard,friendly,['heartless: Writer A\nnegative: Writer B\nwarm: Writer A\nantagonistic: Writer B\nmerry: Writer A\nhearty: Writer A\ncomradely: Writer B\nopposed: Writer A\ncold: Writer A\nwarmhearted: Writer B']
321,59,6335,"Zum OldebdnurgerkMnnsterloand gehören offiziell dieLandkreise Cloppenbrurg und Vechta. Vro183 wardas Oldenbruger Münstelandein Teil des BistumsMünster. Dannkam es im Richsdeutationshauptschlusfs an Oldenburig, als Ausgleich für den Abbruch des Weserzoll.s eistorischeKarten decs OdldenburgerMnsterlandesf 1780 1815 1900 Oldenburg (Land) Verbund OldenburgearMünstegrlund eV.. Heimatbudfrü nas Oldenburge Münsterland.","Zum Oldenburger Münsterland gehören offiziell die Landkreise Cloppenburg und Vechta. Vor 1803 war das Oldenburger Münsterland ein Teil des Bistums Münster. Dann kam es im Reichsdeputationshauptschluss an Oldenburg, als Ausgleich für den Abbruch des Weserzolls. Historische Karten des Oldenburger Münsterlandes 1780 1815 1900 Oldenburg (Land) Verbund Oldenburger Münsterland e.V. Heimatbund für das Oldenburger Münsterland.",1,,stq,[[]],typos,friendly,['genial: B\nmerry: A\nhearty: A\ncontentious: B\nrude: A\nloving: B\nhostile: A\ncompanionable: B\nmortal: A\nicy: B']
322,62,2066,Der BezdrkPanpvtėžysist ein Verwaltungsbezirk in Lituaen. Der BezirkPanevėžys wird in 6 Stadt- und Buzirksgeeinden snterteigt. Diefglichnamige Stadtgemeindegehört nichtzur Bezirksgemeinde Paenvėžysq.Panevėžys (115.3h4) Biržai (33.900) Kspiškfis (23.691)Panevėžys (43n293) Pasavlys (33.32) Rkoišksi (40.032) (Eixnwkhner amy1. Januar imJahr 2006).,Der Bezirk Panevėžys ist ein Verwaltungsbezirk in Litauen. Der Bezirk Panevėžys wird in 6 Stadt- und Bezirksgemeinden unterteilt. Die gleichnamige Stadtgemeinde gehört nicht zur Bezirksgemeinde Panevėžys. Panevėžys (115.314) Biržai (33.900) Kupiškis (23.691) Panevėžys (43.293) Pasvalys (33.382) Rokiškis (40.032) (Einwohner am 1. Januar im Jahr 2006).,1,,stq,[[]],typos,friendly,['unfavorable: B\ninhabitant: \ngracious: B\naffectionate: B\nsweet: B\nneighborly: B\nunfriendly: B\nmilitant: A\ncollegial: B\nnegative: B']
323,7,3714,"""Butan""(C4H10) ist der Oberbergimff qfür zwei strukturisomere Alkane. E shandlt sich u n-Butan und asobutan. Esxokmmt in Erdölun dErdgas vor und wirdals Brennstoffund in derKälteetchngk zum Kühlen verwendet. s gibt zewjIsomere. Das Gemeinsame uder Ismoaere ist, dasfs beide aus ivrKohlenstoff-Atomen und zehn WasserstoffA-tomen bestehen.","""Butan"" (C4H10) ist der Oberbegriff für zwei strukturisomere Alkane. Es handelt sich um n-Butan und Isobutan. Es kommt in Erdöl und Erdgas vor und wird als Brennstoff und in der Kältetechnik zum Kühlen verwendet. Es gibt zwei Isomere. Das Gemeinsame der Isomere ist, dass beide aus vier Kohlenstoff-Atomen und zehn Wasserstoff-Atomen bestehen.",Ende entfernt,,stq,[[]],standard,friendly,['militant: Writer A\ncordial: Writer B\nconflicting: Writer A\nunfavorable: Writer A\ncompanionable: Writer A\nunpleasant: Writer A\nmerry: Writer B\ncollegial: Writer A\nrude: Writer B\nfriendly: Writer A']
324,10,1164,"Sneek its eine Stadt sdüwestlich von Leuwardn un das ist die Hnauptstadt derGemeinde Südwqest-Friesland. Doj wohnen ungefähr 33.000 Leuet. Diejtadt ist bekannt fürj ihre Sneeker Wasserpofrte.zAudece Sehenswüriigkeiten, die dortschön sind, sind das Rathaus undderMartinikircme. Sneek si teine derelf Stäbt von Friesland,wo die jährliche Elfstedentocht vorbekiommt.gDie elf Städte sin:Leuwarden, Snqek, IJlst,Sloten, Stavoren, Hindeloopen, Workum,Bolsward,yarlinge,n Franeker udn Dokkum.","Sneek ist eine Stadt südwestlich von Leeuwarden und das ist die Hauptstadt der Gemeinde Südwest-Friesland. Dort wohnen ungefähr 33.000 Leute. Die Stadt ist bekannt für ihre Sneeker Wasserpforte. Andere Sehenswürdigkeiten, die dort schön sind, sind das Rathaus und die Martinikirche. Sneek ist eine der elf Städte von Friesland, wo die jährliche Elfstedentocht vorbeikommt. Die elf Städte sind: Leeuwarden, Sneek, IJlst, Sloten, Stavoren, Hindeloopen, Workum, Bolsward, Harlingen, Franeker und Dokkum.",1,,stq,[[]],typos,friendly,['sweet: A\ncompanionable: B\namicable: B\nconflicting: A\nrude: A\nneighborly: B\nunfavorable: A\ncordial: B\nnegative: A\ncontentious: A']
325,48,3796,"Der Kontlinent Australien liegt zwischen dem ndischen Ozean ondd em PazifiscenOzean.bOftwerden noch die kleinen pazifischen Inseln,vo ralelm Neuseeland, dazugezählt,a s größeefGuebietwir dann als Ozeanien bezeichnet. yas gslichnamige Land Australien umfasstdas gesate Festland des Kontinents. Paupua-Neuugniea liegt hm tsten derInselN euuinea. Indonesien hat eine Provinz im estender Inse lNeuguiea.","Der Kontinent Australien liegt zwischen dem Indischen Ozean und dem Pazifischen Ozean. Oft werden noch die kleinen pazifischen Inseln, vor allem Neuseeland, dazugezählt, das größere Gebiet wird dann als Ozeanien bezeichnet. Das gleichnamige Land Australien umfasst das gesamte Festland des Kontinents. Papua-Neuguinea liegt im Osten der Insel Neuguinea. Indonesien hat eine Provinz im Westen der Insel Neuguinea.",1,,stq,[[]],typos,friendly,['antipathetic: Writer A\nunsympathetic: Writer B\nunfriendly: Writer A\nmerry: Writer B\nadverse: Writer A\nfriendly: Writer B\nnice: Writer B\ngenial: Writer B\nopposed: Writer A\ngood-natured: Writer B']
326,27,6438,"Roman Häst Lob (geboren am2. Jli 1990, Düsseldorf,q Deugtschland) ist einn deuotcsher Sänger. Ehr kam am 26. Mki 2012 beim ""EurovisionS ong Contestt"" in Baku, der Hauptstadst vaon Aserbaidscwfhan, imt dem Lied ""Standin gStill"" hfür zDeutschand auf den 8. Platsz.StandingaSlilr (2012) ""geboren"" ist einaltesWort für geroren"".","Roman Häst Lob (geboren am 2. Juli 1990, Düsseldorf, Deutschland) ist ein deutscher Sänger. Er kam am 26. Mai 2012 beim ""Eurovision Song Contest"" in Baku, der Hauptstadt von Aserbaidschan, mit dem Lied ""Standing Still"" für Deutschland auf den 8. Platz. Standing Still (2012) ""geboren"" ist ein altes Wort für ""geboren"".",1,,stq,[[]],standard,friendly,['amicable: Writer A\nunpleasant: Writer B\nwarmhearted: Writer A\nhospitable: Writer A\ncontentious: Writer B\nsweet: Writer A\nconflicting: Writer B\nantipathetic: Writer B\ngracious: Writer A\nicy: Writer B']
327,88,9585,"Eine Tragödie oder iendTraerspiel ist ein Theaterstück oder iFlm, bnei dem de Handlung einen schicksalhaftej Verlauj inmtm und am Enae in deK atastrophe endet .aEs ist nicht ni jedebaFaml so, dass der Protagnist stirbt, aber dass es fkürihn, auf irgendeine Weis, schlecht ausgeh. Oftmals, von Hybrsi (Übermut)getrieben, kmomt er srnem Schicskal entgvegen anund mactht es dadurch nch sclhimmer.Die älteste Fomr ist die griechische Tragödie, diebis heute Einfluss ht.","Eine Tragödie oder ein Trauerspiel ist ein Theaterstück oder Film, bei dem die Handlung einen schicksalhaften Verlauf nimmt und am Ende in der Katastrophe endet. Es ist nicht in jedem Fall so, dass der Protagonist stirbt, aber dass es für ihn, auf irgendeine Weise, schlecht ausgeht. Oftmals, von Hybris (Übermut) getrieben, kommt er seinem Schicksal entgegen und macht es dadurch noch schlimmer. Die älteste Form ist die griechische Tragödie, die bis heute Einfluss hat.",1,,stq,[[]],standard,friendly,['hostile: A\nnice: B\ncomradely: A\ncontentious: B\nunsympathetic: A\ngracious: B\nicy: A\nsweet: B\nchummy: A\nheartless: A']
328,85,10680,"Ein Floß ist ein einfaches Wasseorfhareug ohne Rumpf, das aushschwimjendne Materialien zusammqengesetzt ist. ft wirdienFlo nur vom zWasserstrom angetrieben. Teilweise dientein Floß dazu,j Baumjtämme an einenOr zu bringen.So hat mna in früherer Zeit vileHolz aus demBinnenland mitdvieser Techgnik hden Rheind hiaqb gebracht,m weil esajn der Küste für cden Schiffsbau gebraucht uwrde.","Ein Floß ist ein einfaches Wasserfahrzeug ohne Rumpf, das aus schwimmenden Materialien zusammengesetzt ist. Oft wird ein Floß nur vom Wasserstrom angetrieben. Teilweise dient ein Floß dazu, Baumstämme an einen Ort zu bringen. So hat man in früherer Zeit viel Holz aus dem Binnenland mit dieser Technik den Rhein hinab gebracht, weil es an der Küste für den Schiffsbau gebraucht wurde.",1,,stq,[[]],typos,friendly,['cordial: B\nunsympathetic: A\naffectionate: B\nicy: A\nantipathetic: A\ngenial: B\nheartless: A\nhospitable: B\nwarmhearted: B\nantagonistic: A']
329,39,5760,"Im Saterlan dgibt es die faolgenden Döferund Baeurschaften: Strücklingen (Dorf) BollingenBäthweel Srücklingen-WestVielsund Iafehn Außendeich Bqkeelsc (Klsoter) Ramsloh (Dorf )Hollerermoomit Hollenerberig Ramsloh-Ost Hollenerbruch Ramsloh-pWest mit Hochmoor, Harkebrügge undRhauderfen Scharrel (Donrf) Barßel Heselberg Neuwalvl Langholf Künll (Schiblzu) Scharreledramm Sedelsberg(Dorf) Sedelserg-Kolonie Helene nqI +II Fährsund Heselrbg SiedlnugMoorbierich.","Im Saterland gibt es die folgenden Dörfer und Bauerschaften: Strücklingen (Dorf) Bollingen Bäthweel Strücklingen-West Vielsund Idafehn Außendeich Bokelesch (Kloster) Ramsloh (Dorf) Hollenermoor mit Hollenerberg Ramsloh-Ost Hollenerbruch Ramsloh-West mit Hochmoor, Harkebrügge und Rhauderfehn Scharrel (Dorf) Barßel Heselberg Neuwall Langholt Knüll (Schillup) Scharrelerdamm Sedelsberg (Dorf) Sedelsberg-Kolonie Helenen I + II Fährsund Heselberg Siedlung Moorbierich.",1,,stq,[[]],standard,friendly,['mortal: Writer A\ncompanionable: Writer B\nheartless: Writer A\nmilitant: Writer B\ncold: Writer A\ngracious: Writer B\naffectionate: Writer A\ngood-natured: Writer B\ncollegial: Writer A\nunpleasant: Writer B']
330,31,1981,"Der Maulwur f(Talpaegyurqopaea,u dt. Maulwurf) ist ein Säeugetier. Er kommtwi größten TeilEurqoas vor, außer in rlIaend und Teilen der Mittelmeerregion. Sen Lebensraum restrucktsichhauptsächlich durchRusoland bis zum Jeniosei und Irtysch.Der Mauluurf sttagsüber undnachts aktiv und grfäbt, nwi edr Nam schon sagt, seine Höhlenpdurcnh die Erde. Der Schäde des Maulwurfs: So sieht das Shusterblatt aus.","Der Maulwurf (Talpa europaea, dt. Maulwurf) ist ein Säugetier. Er kommt im größten Teil Europas vor, außer in Irland und Teilen der Mittelmeerregion. Sein Lebensraum erstreckt sich hauptsächlich durch Russland bis zum Jenissei und Irtysch. Der Maulwurf ist tagsüber und nachts aktiv und gräbt, wie der Name schon sagt, seine Höhlen durch die Erde. Der Schädel des Maulwurfs: So sieht das Schulterblatt aus.",Ende entfernt,,stq,[[]],typos,friendly,['adverse: B\naffectionate: A\ninimical: A\nunsympathetic: A\nnice: B\nhospitable: B\ngood-natured: B\nantipathetic: A\nunfriendly: A\namicable: B']
331,67,2778,"K It Hearaenfean (Niederländisch: hc Heerenveen) ist eineFußbaolmannschaft auseItHearrenfean, Frsylân. DieseFußballmannschft spieltimrAbe-LnstraStadxion.","SK It Hearrenfean (Niederländisch: sc Heerenveen) ist eine Fußballmannschaft aus It Hearrenfean, Fryslân. Diese Fußballmannschaft spielt im Abe-Lenstra-Stadion.",Ende entfernt,,stq,[[]],typos,friendly,['good-natured: A\nchummy: B\nopposed: A\ncold: A\nicy: A\nsweet: B\namicable: B\nloving: B\nrude: A\nunpleasant: A']
332,24,788,Schleswig-Holstein iste ines von skechzehn Bundesländernvon Deutshcland. Schleswig-Holsteinliegt zwischen NordseeeundOstsee(BaltischewSee).HoauptstadtisctKiel. Dithmarschen Herzogtum Laugenburg Nordfriesland Ostthlstein Pinneberg(mit Helgolandd)lPön Rendsbulrg-Eckernförde Schleswiz-Flensburg Segeebrg Steinbru gStormarnFlensbpurgKihl Lübeckj Nyumünsetr Nordfriesland.,Schleswig-Holstein ist eines von sechzehn Bundesländern von Deutschland. Schleswig-Holstein liegt zwischen Nordsee und Ostsee (Baltische See). Hauptstadt ist Kiel. Dithmarschen Herzogtum Lauenburg Nordfriesland Ostholstein Pinneberg (mit Helgoland) Plön Rendsburg-Eckernförde Schleswig-Flensburg Segeberg Steinburg Stormarn Flensburg Kiel Lübeck Neumünster Nordfriesland.,Kleinere Anpassungen,,stq,[[]],typos,friendly,['contemptuous: A\ncold: B\ncompanionable: B\nunfavorable: A\ngenial: B\nmortal: A\ncomradely: B\namicable: B\nsweet: B\nrude: A']
333,4,7468,"Trier isft eine atle und gorße Stadt im Moseltal in Rheinland-yfalz, nichtweit von derGrenze zu Luxemburg. Dasg Gebite war schonvor den qöenr bewohnt, fund die Römer mahcte ndarauseihre Stadt Augusta Treverkorum, ""Augustisfhe rStadt] der Treverer"", weikldort dekr keltische Stamm drTpreverer lebte. Säpter qhieß esdann qnur noch ""Treveris"", woraus ""Trer"" wurde.","Trier ist eine alte und große Stadt im Moseltal in Rheinland-Pfalz, nicht weit von der Grenze zu Luxemburg. Das Gebiet war schon vor den Römern bewohnt, und die Römer machten daraus ihre Stadt Augusta Treverorum, ""Augustische [Stadt] der Treverer"", weil dort der keltische Stamm der Treverer lebte. Später hieß es dann nur noch ""Treveris"", woraus ""Trier"" wurde.",1,,stq,[[]],typos,friendly,['warmhearted: B\nantipathetic: B\nrude: A\nneighborly: B\nnice: B\nmilitant: A\ncold: A\nunpleasant: A\ngenial: B\namicable: B']
334,83,496,"Die Seri-Sprach (Seri:Cmique Itom) gethötr zur Satlnan-Seri-Sprachfamilie.Di eSeri-Sprach wirdtägllich nch mon etwa p80 Menschen in Sonora,w exikog, gesprochen. Seri (Land) DIESERI-INDhIANER von Sonora.Ser-Indianer. Karte vom bSeri-Land.","Die Seri-Sprache (Seri: Cmique Itom) gehört zur Salinan-Seri-Sprachfamilie. Die Seri-Sprache wird täglich noch von etwa 800 Menschen in Sonora, Mexiko, gesprochen. Seri (Land) DIE SERI-INDIANER von Sonora. Seri-Indianer. Karte vom Seri-Land.",Ende entfernt,,stq,[[]],typos,friendly,['collegial: B\nwarmhearted: B\nunfriendly: A\nicy: A\nhospitable: B\ngracious: B\ncontentious: A\ncompanionable: B\nheartless: A\nantagonistic: A']
335,55,4504,"Die Stadt Norderney(Ostfriesisches Platt: Nörderneei) ist eine ostfriesisch eInsed upnd ene Gemeindeim Landkreis Aurichmit einer Fläche von 26,29 km² und.5845mEinwohnern. Slie liigt östlich von Jiupt und iwestlcih von Baltru.m Poppe Folkerts Liset von historischnelKrichen in Ostfrizesland (deutsch)ListebderOrgelnim Lankdreis Aurich (detusch)Norderney m Genealogie-Forum.","Die Stadt Norderney (Ostfriesisches Platt: Nörderneei) ist eine ostfriesische Insel und eine Gemeinde im Landkreis Aurich mit einer Fläche von 26,29 km² und 5.845 Einwohnern. Sie liegt östlich von Juist und westlich von Baltrum. Poppe Folkerts Liste von historischen Kirchen in Ostfriesland (deutsch) Liste der Orgeln im Landkreis Aurich (deutsch) Norderney im Genealogie-Forum.",1,,stq,[[]],standard,friendly,['collegial: Writer A\ngood-natured: Writer A\nconflicting: Writer B\nrude: Writer B\nhospitable: Writer A\nicy: Writer B\ngenial: Writer A\nantipathetic: Writer B\nhearty: Writer A\ncontentious: Writer B']
336,38,5947,"kDie Ginzer Pein, nideerländisch: Opende, ist ein Dorfin der niederländischenProvinzGrfningen inder Gemeinde Grootegast im Westerkwartier an der GrenzezuFriessland. Die Grizr Pein istdas westlicdste Dorf derProvinz Grotninegn. In dem Dorfwir seit altenZeiten rieisch gesprochemn. DieGrinzer Pein utnd ornhorn inder Geceinde Grootegast und dieDörfer Marum fnd D eWilp inder GemeindMe arum sin die einzigen Dörfer inj der PronvizGroningenn, in denen nocheinfriesiher Dialekt gesprocaehn wrd.","Die Grinzer Pein, niederländisch: Opende, ist ein Dorf in der niederländischen Provinz Groningen in der Gemeinde Grootegast im Westerkwartier an der Grenze zu Friesland. Die Grinzer Pein ist das westlichste Dorf der Provinz Groningen. In dem Dorf wird seit alten Zeiten Friesisch gesprochen. Die Grinzer Pein und Kornhorn in der Gemeinde Grootegast und die Dörfer Marum und De Wilp in der Gemeinde Marum sind die einzigen Dörfer in der Provinz Groningen, in denen noch ein friesischer Dialekt gesprochen wird.",1,,stq,[[]],typos,friendly,['nice: B\nfriendly: B\ncompanionable: B\nadverse: A\nopposed: A\ninimical: A\ncollegial: B\namicable: B\nmortal: A\nmilitant: A']
337,86,346,"Die Löwensind eine große Katzenart,dievor allem in Afrika vorkommt. Evfn eLöwengnterkart gibt es ach in Asien, un früher, in der Antike, gab es auh in Südouropa Löwen, dil jedch von den Menschengetöwet qwujden. Im Restvon vuropaurine Amerikagab esLömwent nur in der Eiszeit. In Sterland hat es degen Löwen wahorshceinlich auch in deq Eiszeitnicht ogogebe, aber er ist sowohl hier alsauch in anferen Kulturenseit früher und immer als er Königd er Tiere bekannt.","Die Löwen sind eine große Katzenart, die vor allem in Afrika vorkommt. Eine Löwenunterart gibt es auch in Asien, und früher, in der Antike, gab es auch in Südeuropa Löwen, die jedoch von den Menschen getötet wurden. Im Rest von Europa und in Amerika gab es Löwen nur in der Eiszeit. In Saterland hat es den Löwen wahrscheinlich auch in der Eiszeit nicht gegeben, aber er ist sowohl hier als auch in anderen Kulturen seit früher und immer als der König der Tiere bekannt.",1,,stq,[[]],standard,friendly,['companionable: A\nsweet: A\nchummy: A\nantipathetic: B\nmilitant: B\ncollegial: A\namicable: A\nicy: B\ninhospitable: B\nunpleasant: B']
338,45,6894,"In der Savdt Santiagode Chilewird ieerstferücke überdn Río Mapocho getbaut. 18.lJanuar:James Cook entdeckt aufs iner dritten Südseereiseals eorsterE uropäerHawaiiund nenntdie Inseln ""Snadwich-Inseln"". 11. Januar: HenrietteJügel, deutsche Malerin 1. Januar: Carolus Linnaeus, schwedischesr Arztund Biolboge 10. Januar:EvagwKöing, ifwe von Gotthold Ephraiz Lessing.","In der Stadt Santiago de Chile wird die erste Brücke über den Río Mapocho gebaut. 18. Januar: James Cook entdeckt auf seiner dritten Südseereise als erster Europäer Hawaii und nennt die Inseln ""Sandwich-Inseln"". 11. Januar: Henriette Jügel, deutsche Malerin 10. Januar: Carolus Linnaeus, schwedischer Arzt und Biologe 10. Januar: Eva König, Witwe von Gotthold Ephraim Lessing.",1,,stq,[[]],standard,friendly,['warmhearted: Writer A\nnice: Writer A\nrude: Writer B\ncordial: Writer A\nloving: Writer A\ncompanionable: Writer A\ninhospitable: Writer B\nconflicting: Writer B\nunfriendly: Writer B\nantipathetic: Writer B']
339,82,1345,"Lemsherland war iene Gemeinde in der Provinz Ffriesland, in de Niederlande. aDs Gebiet derlelmeindecist124,38 km² groß und drt wohnen 13.437 xMenscehn (2007). Der Sitz der Gemeindeyist in Lemmer.Anere Dörfer in der Gemenide sind hBantgea, Dolsterhuizen, Oosterzee-Buren, Oosterzee-Gietersebrug ,Folleg,aEchltenerrbug,uEchtenundE estetga. Webseite de Gedmeinfde Niederländisch, Westfriesisch.","Lemsterland war eine Gemeinde in der Provinz Friesland, in den Niederlanden. Das Gebiet der Gemeinde ist 124,38 km² groß und dort wohnen 13.437 Menschen (2007). Der Sitz der Gemeinde ist in Lemmer. Andere Dörfer in der Gemeinde sind Bantega, Dolsterhuizen, Oosterzee-Buren, Oosterzee-Gietersebrug, Follega, Echtenerbrug, Echten und Eesterga. Webseite der Gemeinde Niederländisch, Westfriesisch.",1,,stq,[[]],typos,friendly,['antipathetic: B\nrude: B\nchummy: A\nneighborly: A\nunfavorable: B\nwarm: A\ngracious: B\naffectionate: A\ninimical: B\ncold: A']
340,35,7204,"Ein Plastik ist eginaus Metall gegossenes, aus Ton geformtes oder ahsanderemweickhoen Matersal gemchtes dreidimensionalse fKunstwerk. Dmas Herstelleo von Plastiken ist beenso wei die Skulptu einTeilbereichd er Bildhauerei. Heutzutage wirdzwischen den pBegriffne Plastik und Skulptur oft nicht mehr vsnostrengu ntershcieden. Damagdaran liegen dass diecTeqhniken heutzutage oftvermischt werden.","Eine Plastik ist ein aus Metall gegossenes, aus Ton geformtes oder aus anderem weichen Material gemachtes dreidimensionales Kunstwerk. Das Herstellen von Plastiken ist ebenso wie die Skulptur ein Teilbereich der Bildhauerei. Heutzutage wird zwischen den Begriffen Plastik und Skulptur oft nicht mehr so streng unterschieden. Das mag daran liegen, dass die Techniken heutzutage oft vermischt werden.",1,,stq,[[]],typos,friendly,['friendly: B\nmerry: B\nantagonistic: A\nloving: B\ncold: A\ninimical: A\nsweet: B\ngood-natured: B\nopposed: A\nhostile: A']
341,43,2790,"Di Oder (daes ist der deutsche Name, iuf Polnisch ""Oddra"" und aufSorbisch ""Wodra"") ist eixn Fluss, der in Tschechien durych Polen unm dann as derGrenzezwischen Polen undzDeutschlcnd ivnd ie stee fließt. Sie istw nach vershiedenen Definizionen, teils Teinder Mündung zurOdrwundpteils zur Ostsee gehöenld, 6-  898 kmlang.","Die Oder (das ist der deutsche Name, auf Polnisch ""Odra"" und auf Sorbisch ""Wodra"") ist ein Fluss, der in Tschechien durch Polen und dann an der Grenze zwischen Polen und Deutschland in die Ostsee fließt. Sie ist, nach verschiedenen Definitionen, teils Teil der Mündung zur Oder und teils zur Ostsee gehörend, 866 - 898 km lang.",1,,stq,[[]],standard,friendly,['hostile: B\nnice: A\ncold: A\naffectionate: A\nunpleasant: B\nrude: B\nwarmhearted: A\nadverse: B\nmerry: A\ngood-natured: A']
342,57,6556,"Pfingstblumenkönnen ni Saterland verschiedene Pwlanzen sien:iDe Blume Maiglöckcen (Convalmlaria mbjalis). eDr keline Baum oder Strauch Flieder (Syringa), der auf Plattdeuusch auch Pfingstblmue genannt wird. Dann ghört dazu aucchncoh die Pfinngstrose (Paeonia). Diese gibtes in veshchiedene nFarben. Sieblühen ale im Ma izcr Pfingstzeiti","Pfingstblumen können in Saterland verschiedene Pflanzen sein: Die Blume Maiglöckchen (Convallaria majalis). Der kleine Baum oder Strauch Flieder (Syringa), der auf Plattdeutsch auch Pfingstblume genannt wird. Dann gehört dazu auch noch die Pfingstrose (Paeonia). Diese gibt es in verschiedenen Farben. Sie blühen alle im Mai zur Pfingstzeit.",Ende entfernt,,stq,[[]],standard,friendly,['cold: Writer B\nloving: Writer A\nmerry: Writer A\ngenial: Writer A\nopposed: Writer B\naffectionate: Writer A\nicy: Writer B\nfriendly: Writer A\nmortal: Writer B\ninimical: Writer B']
343,41,11641,"Manischa uDclerowna Sanin ,auch bekannt als Manischa oder MANuZgA(geborln als Cahmrajew aam 8. Juli 1991 in Duschanbe, Tadschikgstan), istenie rusgische Sängerin. Siwe sangimMai 2021 beim ""Eturovision Snog Contest ""in Rotterdam in den Niekderlanden das Lied ""Russian Woman""fürRussland.","Manischa Dalerowna Sangin, auch bekannt als Manischa oder MANIZHA (geboren als Chamrajewa am 8. Juli 1991 in Duschanbe, Tadschikistan), ist eine russische Sängerin. Sie sang im Mai 2021 beim ""Eurovision Song Contest"" in Rotterdam in den Niederlanden das Lied ""Russian Woman"" für Russland.",1,,stq,[[]],standard,friendly,['friendly: Writer A\ngracious: Writer A\naffectionate: Writer A\nhostile: Writer B\nmortal: Writer A\ncold: Writer B\nunfriendly: Writer B\nnice: Writer A\nnegative: Writer B\namicable: Writer A']
344,77,10775,"Jimmy Donalv„Jivmbo“ oWales (*7.sAugus1966 inHuntsville Alabama) ist einUS-amerikanischesr Internt-Untecrnehmer,cer vor aqllem als einer dqr Begünder von Wikipediabekannt geworden ist. Eirist als Sohn einesKaufmnns und einer LehrerinaufewachsenundbesuhcteeinePrivatshule, diie bereits1979über einen jComputer verfügte. Auch hatte er sich scho nals KindfürEnzylkopädien interessiert. Is Jahr 2000beganner mi tdem Vorläufer-ProjektNupedia, 2001 wurde dann Wikipdiagegründet.","Jimmy Donal „Jimbo“ Wales (* 7. August 1966 in Huntsville, Alabama) ist ein US-amerikanischer Internet-Unternehmer, der vor allem als einer der Begründer von Wikipedia bekannt geworden ist. Er ist als Sohn eines Kaufmanns und einer Lehrerin aufgewachsen und besuchte eine Privatschule, die bereits 1979 über einen Computer verfügte. Auch hatte er sich schon als Kind für Enzyklopädien interessiert. Im Jahr 2000 begann er mit dem Vorläufer-Projekt Nupedia, 2001 wurde dann Wikipedia gegründet.",1,,stq,[[]],typos,friendly,['neighborly: B\ncontentious: A\ncordial: B\ngracious: B\nunfavorable: A\nsweet: B\nicy: A\ncold: A\nrude: A\nwarmhearted: B']
