Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,concepts,writer_a,task,answer
223,61,122818,"Fadera is de Familiennaam von Baboucarr S. Fadera, Politiker ut Gambia, Dawda Fadera († 2022), Diplomaat, Politiker un Verwaltungsbeamten ut Gambia. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Fadera ist der Familienname von Baboucarr S. Fadera, Politiker aus Gambia, Dawda Fadera († 2022), Diplomat, Politiker und Verwaltungsbeamter aus Gambia. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['comradely: B\nwarm: B\ncollegial: B\nunsympathetic: A\ncompanionable: B\ngenial: B\nadverse: A\nhostile: A\nconflicting: A\nheartless: A']
224,84,133658,"Friedrich Ebeling is de Naam von Friedrich Ebeling (1822–1893), düütschen Literaturhistoriker, Gymnasiaallehrer un Verteller, Friedrich Ebeling (1769–1830), düütschen Kökenmeester. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. ","Friedrich Ebeling ist der Name von Friedrich Ebeling (1822–1893), einem deutschen Literaturhistoriker, Gymnasiallehrer und Erzähler, sowie von Friedrich Ebeling (1769–1830), einem deutschen Küchenmeister. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['cordial: B\nrude: A\nantipathetic: A\nneighborly: B\ncompanionable: B\nmerry: B\nunfriendly: A\nunpleasant: A\namicable: B\nicy: A']
225,25,149948,"Whitechurch betekent Whitechurch, Oort in County Dublin, Irland, Whitechurch, Oort in County Kildare, Irland. Whitechurch is de Familiennaam von Edward Whitechurch († 1562), engelschen Koopmann un Bookdrucker. Kiek ok bi: Whitchurch. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Whitechurch bedeutet Whitechurch, Ort in County Dublin, Irland, Whitechurch, Ort in County Kildare, Irland. Whitechurch ist der Familienname von Edward Whitechurch († 1562), englischer Kaufmann und Buchdrucker. Siehe auch bei: Whitchurch. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],standard,friendly,['heartless: A \nchummy: B \nhospitable: A \nnegative: A \ngenial: A \nmilitant: A \nadverse: A \ncontentious: A \ngood-natured: A \nwarm: A']
226,27,98687,"Macheret is de Familiennaam von Augustin Macheret (* 1938), Swiezer Politiker. Macheret betekent (175476) Macheret, en Asteroid. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Macheret ist der Familienname von Augustin Macheret (* 1938), Schweizer Politiker. Macheret bedeutet (175476) Macheret, ein Asteroid. Diese Seite ist über einen mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['companionable: B \ncomradely: B \nicy: B \nfriendly: B \ninhospitable: B \naffectionate: B \nunfavorable: B \nmerry: B \nmortal: B \nunpleasant: B']
227,81,110524,"Grütering ist der Familienname von Heinrich Grütering (1834–1901), einem deutschen Juristen und Politiker, Philipp Grütering (* 1974), einem deutschen Musiker und Rapper. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.","Thám ist der Familienname von Karel Ignác Thám (1763–1816), tschechischer Schriftsteller, Václav Thám (1765–1816), tschechischer Dichter. Siehe auch bei: Tham. Diese Seite ist über einen mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['chummy: B\nrude: A\nsweet: B\nneighborly: B\nhostile: A\ncold: A\nfriendly: B\nloving: B\nantipathetic: A\nnegative: A']
228,23,151227,"Hermann Vetters is de Naam von Hermann Vetters (1880–1941), öösterriekschen Geoloog, Hermann Vetters (1915–1993), öösterriekschen Archäoloog. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Hermann Vetters ist der Name von Hermann Vetters (1880–1941), österreichischem Geologen, Hermann Vetters (1915–1993), österreichischem Archäologen. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],standard,friendly,['loving: A\nicy: A\nheartless: A\naffectionate: A\namicable: A\nneighborly: A\nunsympathetic: A\nnice: A\nopposed: A\nmilitant: A']
229,18,149679,"Volkens betekent Volkens, Oort in de Gemeen Elsdörp in’n Landkreis Rodenborg, Neddersassen. Volkens is de Familiennaam von Bettina Volkens (* 1963), düütsche Managerin, Georg Volkens (1855–1917), düütschen Botaniker, Volker Volkens (* 1943), düütschen Kunstsammler. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Volkens bedeutet Volkens, Ort in der Gemeinde Elsdorf im Landkreis Rotenburg, Niedersachsen. Volkens ist der Familienname von Bettina Volkens (* 1963), deutsche Managerin, Georg Volkens (1855–1917), deutscher Botaniker, Volker Volkens (* 1943), deutscher Kunstsammler. Diese Seite ist über einen mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['icy: B \nchummy: A \nneighborly: A \nopposed: B \nwarm: B \nadverse: B \nsweet: B \nunpleasant: B \nnegative: B \nfriendly: A']
230,47,143717,"Lelești betekent Lelești, Gemeen in’n Kreis Gorj, Rumänien, Lelești, Oort in’n Kreis Bihor, Rumänien, Lelești, Oort in’n Kreis Bistrița-Năsăud, Rumänien. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Lelești bedeutet Lelești, Gemeinde im Kreis Gorj, Rumänien, Lelești, Ort im Kreis Bihor, Rumänien, Lelești, Ort im Kreis Bistrița-Năsăud, Rumänien. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['antagonistic: B \nfriendly: A \ninimical: B \nwarm: A \nunpleasant: B \ncordial: A \ngood-natured: A \ncold: B \ncomradely: A \nunsympathetic: B']
231,96,147143,"Duchâteau is de Familiennaam von Alexis Duchâteau (1714–1792), franzööschen Aftheker, André-Paul Duchâteau (1925–2020), belgischen Comicschriever. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. ","Duchâteau ist der Familienname von Alexis Duchâteau (1714–1792), französischer Apotheker, André-Paul Duchâteau (1925–2020), belgischer Comicautor. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],standard,friendly,['unfriendly: B\nheartless: B\nnice: A\nfriendly: A\nneighborly: A\nantagonistic: A\ncompanionable: A\ninhospitable: B\nantipathetic: B\ncordial: A']
232,11,128232,"Kabir Khan is de Naam von Kabir Khan (* 1971), indischen Speelbaas un Dreihbookschriever, Kabir Khan (* 1974), Cricketspeler ut Pakistan. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Kabir Khan ist der Name von Kabir Khan (* 1971), indischem Spielleiter und Drehbuchautor, Kabir Khan (* 1974), Cricketspieler aus Pakistan. Diese Seite ist über einen mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['opposed: A \nwarmhearted: B \ncordial: B \nunsympathetic: A \nunfavorable: A \nneighborly: B \ncollegial: B \nunfriendly: A \ngood-natured: B \nmilitant: A']
233,101,126216,"Carl Kopp is de Naam von Carl Boromäus Kopp (1854–1917), düütschen Schauspeler, Carl Christoph Kopp (Johann Christoph Friedrich Kopp; 1795–1866), düütschen Jurist un Politiker, Carl Philipp Kopp (1728–1777), düütschen Jurist. Kiek ok bi: Karl Kopp. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. ","Carl Kopp ist der Name von Carl Boromäus Kopp (1854–1917), einem deutschen Schauspieler, Carl Christoph Kopp (Johann Christoph Friedrich Kopp; 1795–1866), einem deutschen Juristen und Politiker, Carl Philipp Kopp (1728–1777), einem deutschen Juristen. Siehe auch bei: Karl Kopp. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['hospitable: B \nneighborly: B \nantipathetic: B \nmortal: A \ngenial: B \nrude: B \ncordial: B \nantagonistic: B \nhostile: B \ngood-natured: B']
234,40,127028,"David Kemp is de Naam von David Kemp (* 1941), austraalschen Politiker, David Kemp (* 1945), brietschen Physiker, David Kemp (* 1953), engelschen Footballspeler un -trainer, David Kemp (* 1984), austraalschen Radrennfohrer. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","David Kemp ist der Name von David Kemp (* 1941), australischer Politiker, David Kemp (* 1945), britischer Physiker, David Kemp (* 1953), englischer Footballspieler und -trainer, David Kemp (* 1984), australischer Radrennfahrer. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['cordial: B \ncomradely: B \nhearty: B \nmilitant: A \nwarmhearted: B \nantagonistic: A \nwarm: B \ninimical: A \nadverse: A \nunpleasant: A']
235,58,1100,"Disse Artikel is man blots en Stubben. Du kannst Wikipedia helpen un em verbetern. De Bildschirm vun en Reekner is dat, wat op den Schrievdisch steiht. In den Bildschirm, könnt ji sehen, wat de Reekner mookt. Dat gifft verscheden Oorten vun Bildschirms för den Reekner: Swatt-Witt-Bildschirm, weern fröher un faken ok gröön op swatt Buntbildschirm, de ok Farven hett Plasma-Bildschirm, de mit Plasma arbeid un flack is LCD-Bildschirm, de ok flack is, aver nich so veel Stroom bruukt.","Dieser Artikel ist nur ein Stub. Du kannst Wikipedia helfen und ihn verbessern. Der Bildschirm eines Rechners ist das, was auf dem Schreibtisch steht. In den Bildschirm könnt ihr sehen, was der Rechner macht. Es gibt verschiedene Arten von Bildschirmen für den Rechner: Schwarz-Weiß-Bildschirm, waren früher und oft auch grün auf schwarz, Farbmonitor, der auch Farben hat, Plasma-Bildschirm, der mit Plasma arbeitet und flach ist, LCD-Bildschirm, der auch flach ist, aber nicht so viel Strom verbraucht.",Ende entfernt,,nds,[[]],dialect,friendly,['hostile: B \nopposed: B \ncold: B \ngood-natured: B \nloving: B \nunfriendly: B \naffectionate: B \nmerry: B \ninhospitable: B \nneighborly: B']
236,3,99926,"Bachhäusl betekent Bachhäusl, Oort in de Stadt Grafing bei München in’n Landkreis Ebersberg, Bayern, Bachhäusl, Oort in de Stadt Hauzenberg in’n Landkreis Passau, Bayern, Bachhäusl, Oort in de Marktgemeen Untergriesbach in’n Landkreis Passau, Bayern. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Bachhäusl bedeutet Bachhäusl, Ort in der Stadt Grafing bei München im Landkreis Ebersberg, Bayern, Bachhäusl, Ort in der Stadt Hauzenberg im Landkreis Passau, Bayern, Bachhäusl, Ort in der Marktgemeinde Untergriesbach im Landkreis Passau, Bayern. Diese Seite ist über einen mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],standard,friendly,['friendly: A \nunsympathetic: B \nopposed: B \naffectionate: A \nrude: B \nheartless: B \nneighborly: A \namicable: A \ncompanionable: A \ncold: B']
237,93,116369,"Radim Nečas is de Naam von Radim Nečas senior (* 1969), tschechschen Footballspeler un -trainer, Radim Nečas junior (* 1988), tschechschen Footballspeler. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. ","Radim Nečas ist der Name von Radim Nečas senior (* 1969), tschechischer Fußballspieler und -trainer, Radim Nečas junior (* 1988), tschechischer Fußballspieler. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],standard,friendly,['cold: A \namicable: A \ninimical: A \nhospitable: A \nmilitant: A \nheartless: A \nmerry: B \nsweet: B \nnegative: A \ncollegial: A']
238,44,120240,"Zollo is de Familiennaam von Frederick Zollo (* 1953), US-amerikaanschen Film- un Theaterproduzent, Paul Zollo (* 1958), US-amerikaanschen Sänger, Schriever, Journalist un Fotograaf. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Zollo ist der Familienname von Frederick Zollo (* 1953), US-amerikanischer Film- und Theaterproduzent, Paul Zollo (* 1958), US-amerikanischer Sänger, Schriftsteller, Journalist und Fotograf. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['hostile: B \ncold: B \nhospitable: B \nunsympathetic: B \nheartless: B \ncollegial: B \nwarmhearted: B \nantipathetic: B \nneighborly: B \nmerry: B']
239,26,162456,"Claude Paré is de Naam von Claude Paré (* 1956), kanaadschen Künstler, Schriever un Dichter, Claude Paré, kanaadschen Schachspeler, Claude Paré, kanaadschen Szenenbillner, Speelbaas, Schauspeler un Dreihbookschriever. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Claude Paré ist der Name von Claude Paré (* 1956), kanadischer Künstler, Schriftsteller und Dichter, Claude Paré, kanadischer Schachspieler, Claude Paré, kanadischer Szenenbildner, Spielleiter, Schauspieler und Drehbuchautor. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['sweet: B \ncollegial: B \nloving: B \nwarmhearted: B \nrude: A \nmilitant: A \nconflicting: A \naffectionate: B \nheartless: A \nunfavorable: A']
240,28,99587,"Smethurst betekent Mount Smethurst, Barg in de Antarktis. Smethurst is de Familiennaam von Daniel Smethurst (* 1990), brietschen Tennisspeler. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Smethurst bedeutet Mount Smethurst, Berg in der Antarktis. Smethurst ist der Familienname von Daniel Smethurst (* 1990), britischer Tennisspieler. Diese Seite ist über einen mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],standard,friendly,['inimical: A\ngracious: A\nmerry: A\ncordial: A\nunpleasant: A\nloving: A\ncontentious: A\nunfriendly: A\nnegative: A\nsweet: A']
241,77,96693,"Ypsilanti Township betekent Ypsilanti Township, Township in Michigan, USA, Ypsilanti Township, Township in North Dakota, USA. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Ypsilanti Township bedeutet Ypsilanti Township, Township in Michigan, USA, Ypsilanti Township, Township in North Dakota, USA. Diese Seite ist über einen mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],standard,friendly,['companionable: B \nunfavorable: A \nadverse: A \nmerry: B \ncomradely: B \nnegative: A \nmortal: A \ngracious: A \nhospitable: A \ninhospitable: A']
242,37,153881,"Maaknow betekent Lüttenmaaknow, Gemeen in’n Landkreis Potsdam-Middelmark, Brannenborg, Groot Maaknow, Oort in de Gemeen Rangesdörp in’n Landkreis Telte-Fläming, Brannenborg. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Maaknow bedeutet Klein Maaknow, Gemeinde im Landkreis Potsdam-Mittelmark, Brandenburg, Groß Maaknow, Ort in der Gemeinde Rangsdorf im Landkreis Teltow-Fläming, Brandenburg. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],standard,friendly,['loving: B\nantagonistic: A\naffectionate: B\ncold: A\ncontentious: A\nadverse: A\ngood-natured: B\nnice: B\nunsympathetic: A\nneighborly: B']
243,54,156473,"Paul McGee is de Naam von Paul McGee (* 1954), eirschen Footballspeler un -trainer, Paul McGee (* 1968), eirschen Footballspeler. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Paul McGee ist der Name von Paul McGee (* 1954), irischem Fußballspieler und -trainer, Paul McGee (* 1968), irischem Fußballspieler. Diese Seite ist über einen mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],standard,friendly,['heartless: B \nmerry: A \ncontentious: A \ncompanionable: A \ncold: B \nfriendly: A \namicable: A \ninimical: A \ngracious: A \nmortal: A']
244,74,144728,"Drieschner is de Familiennaam von Lena Drieschner (* 1983), düütsche Schauspelerin, Michael Drieschner (* 1939), düütschen Physiker un Philosoof. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Drieschner ist der Familienname von Lena Drieschner (* 1983), deutsche Schauspielerin, Michael Drieschner (* 1939), deutscher Physiker und Philosoph. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],standard,friendly,['loving: B \nwarmhearted: B \nnegative: A \ngood-natured: B \nheartless: A \nmortal: A \ncollegial: A \ncordial: A \nadverse: A \nopposed: A']
245,50,155932,"Vandekerckhove is de Familiennaam von Hans Vandekerckhove (* 1957), belgischen Künstler, Rik Vandekerckhove (1932–1990), belgischen Politiker, Robert Vandekerckhove (1917–1980), belgischen Politiker. Kiek ok bi: Kerckhove, Kerckhoven, Kerkhove, Kerkhoven, Kerkhofen. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Vandekerckhove ist der Familienname von Hans Vandekerckhove (* 1957), belgischem Künstler, Rik Vandekerckhove (1932–1990), belgischem Politiker, Robert Vandekerckhove (1917–1980), belgischem Politiker. Siehe auch bei: Kerckhove, Kerckhoven, Kerkhove, Kerkhoven, Kerkhofen. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],standard,friendly,['cold: B \nconflicting: A \nnice: B \nloving: B \nneighborly: B \ngood-natured: B \nrude: A \nadverse: A \ncompanionable: B \ninimical: A']
246,43,85400,"Bantz is de Familiennaam von Elmer Bantz (1908–2002), düütschen Schauspeler, Helmut Bantz (1921–2004), düütschen Turner. Kiek ok bi: Banz. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Bantz ist der Familienname von Elmer Bantz (1908–2002), einem deutschen Schauspieler, und Helmut Bantz (1921–2004), einem deutschen Turner. Siehe auch bei: Banz. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],standard,friendly,['unfriendly: A\ngracious: A\nnegative: A\nchummy: B\ncordial: A\nantagonistic: A\nunfavorable: A\nhospitable: A\ncollegial: A\nicy: A']
247,100,141510,"Lumby betekent Lumby, Oort in Däänmark, Lumby, Oort in North Yorkshire, England, Lumby, Oort in Brietsch-Kolumbien, Kanada, Lumby Sogn, däänsch Kaspel. Lumby is de Familiennaam von Wendy Lumby (* 1966), brietsche Skifohrerin. Kiek ok bi: Lumbye, Lumbee, Lumbi. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. ","Lumby bedeutet Lumby, Ort in Dänemark, Lumby, Ort in North Yorkshire, England, Lumby, Ort in British Columbia, Kanada, Lumby Sogn, dänische Kirchspiel. Lumby ist der Familienname von Wendy Lumby (* 1966), britische Skifahrerin. Siehe auch bei: Lumbye, Lumbee, Lumbi. Diese Seite ist über einen mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['chummy: B \ncordial: B \ncontentious: A \nnice: B \nicy: A \nhostile: A \nheartless: A \ninimical: A \nhospitable: B \nfriendly: B']
248,60,64411,"Horst Kuhlins (* 28. Januar 1938 in Cuxhoben; † 9. Dezember 2013) weer en plattdüütschen Schriever. Kuhlins is 1938 in Cuxhoben boren. He weer Schauspeler bi de Döser Speeldeel. He weer verheiraadt mit siene Fro Renate. Twüschen Kratz- un Hafersand. Plattdeutsche Erzählungen und Gedichte. Grafik Werkstatt, Builefeld 1994 List vun plattdüütschen Schrievers Horst Kuhlins in de Datenbank Die niederdeutsche Literatur (hoogdüütsch).","Horst Kuhlins (* 28. Januar 1938 in Cuxhaven; † 9. Dezember 2013) war ein plattdeutscher Schriftsteller. Kuhlins ist 1938 in Cuxhaven geboren. Er war Schauspieler bei der Döser Speeldeel. Er war verheiratet mit seiner Frau Renate. Zwischen Kratz- und Hafersand. Plattdeutsche Erzählungen und Gedichte. Grafik Werkstatt, Bielefeld 1994 Liste von plattdeutschen Schriftstellern Horst Kuhlins in der Datenbank Die niederdeutsche Literatur (hochdeutsch).",Ende entfernt,,nds,[[]],dialect,friendly,['warmhearted: B \namicable: B \ncomradely: B \nfriendly: B \nunsympathetic: A \nunpleasant: A \nopposed: A \nheartless: A \nchummy: B \ninimical: A']
249,67,115656,"Weißhaar is de Familiennaam von Franz Bernhard Weißhaar (* 1933), düütschen Theoloog, Joseph Weißhaar (1814–1870), düütschen Kröger un Revolutschonär. Kiek ok bi: Weishaar. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann.","Weißhaar ist der Familienname von Franz Bernhard Weißhaar (* 1933), einem deutschen Theologen, Joseph Weißhaar (1814–1870), einem deutschen Gastwirt und Revolutionär. Siehe auch bei: Weishaar. Diese Seite handelt von einem mehrdeutigen Begriff und erklärt, was dieser Begriff alles bedeuten kann.",Ende entfernt,,nds,[[]],dialect,friendly,['chummy: B\namicable: B\nmortal: A\ninhospitable: B\nheartless: B\nneighborly: B\ngood-natured: B\nhospitable: B\nantipathetic: B\nadverse: B']
250,42,1785,Bioncourt (daitsch Bionshofen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. D Maire vun Bioncourt isch d Christine Perrin. Bioncourt gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Bioncourt gheat zum Lorrain.,Bioncourt (deutsch Bionshofen) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Saulnois im Arrondissement Sarrebourg. Die Bürgermeisterin von Bioncourt ist Christine Perrin. Bioncourt gehört zum Gemeindeverband Saulnois. Der traditionelle Dialekt (Patois) von Bioncourt gehört zum Lothringischen.,1,,pfl,[[]],dialect,friendly,['adverse: B \nhearty: A \nmilitant: B \nfriendly: A \nopposed: B \nunfavorable: B \nchummy: A \naffectionate: A \ncompanionable: A \nunfriendly: B']
251,54,2791,Furichhüse isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Zàwere im Arrondissement Saverne. De Maire vun Furichhüse isch de Denis Hittinger. Furichhüse gheat zum Kommunalvaband Pays de Saverne. De elsässisch Dialekt vun Furichhüse gheat zum Owerrhaialemannisch.,Furchhausen ist eine französische Gemeinde im Département Bas-Rhin (Unterelsass) in der Region Grand Est (bis 2015 Elsass). Die Gemeinde gehört zum Kanton Saverne im Arrondissement Saverne. Der Bürgermeister von Furchhausen ist Denis Hittinger. Furchhausen gehört zum Gemeindeverband Pays de Saverne. Der elsässische Dialekt von Furchhausen gehört zum Oberrheinalemannischen.,1,,pfl,[[]],dialect,friendly,['cordial: B \nantipathetic: A \nconflicting: A \ninimical: A \ngood-natured: B \ngracious: B \nhospitable: B \nantagonistic: A \nmilitant: A \nwarmhearted: B']
252,102,2093,Lindre-Haute (daitsch Oberlinger) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Lindre-Haute isch de Olivier Guyon. Lindre-Haute gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Lindre-Haute gheat zum Lorrain.,Lindre-Haute (deutsch Oberlinger) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Le Saulnois im Arrondissement Sarrebourg. Der Bürgermeister von Lindre-Haute ist Olivier Guyon. Lindre-Haute gehört zum Gemeindeverband Saulnois. Der traditionelle Dialekt (Patois) von Lindre-Haute gehört zum Lothringischen.,1,,pfl,[[]],dialect,friendly,['icy: A \nopposed: A \nnice: B \ninimical: A \ngenial: B \nmortal: A \nsweet: B \ngracious: B \naffectionate: B \nantagonistic: A']
253,25,2949,Nìderhüsbarje isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Heene im Arrondissement Strasbourg. De Maire vun Nìderhüsbarje isch de Jean-Luc Herzog. Nìderhüsbarje gheat zum Kommunalvaband Eurométropole de Strasbourg. De elsässisch Dialekt vun Nìderhüsbarje gheat zum Owerrhaialemannisch.,Niederhausbergen ist eine französische Gemeinde im Département Bas-Rhin (Unterelsass) in der Region Grand Est (bis 2015 Elsass). Die Gemeinde gehört zum Kanton Hœnheim im Arrondissement Straßburg. Der Bürgermeister von Niederhausbergen ist Jean-Luc Herzog. Niederhausbergen gehört zum Gemeindeverband Eurométropole de Strasbourg. Der elsässische Dialekt von Niederhausbergen gehört zum Oberrheinalemannischen.,1,,pfl,[[]],dialect,friendly,['conflicting: B \nmilitant: A \nwarm: B \nheartless: A \nopposed: B \nadverse: B \ncomradely: A \nhearty: B \ncompanionable: B \nnice: B']
254,110,2048,"Kerling-lès-Sierck (lothr. Kiirléngen, daitsch Kerlingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Thionville. De Maire vun Kerling-lès-Sierck isch de Jean-Michel Hirtz. Kerling-lès-Sierck gheat zum Kommunalvaband Bouzonvillois-Trois Frontières. De lothringisch Dialekt vun Kerling-lès-Sierck gheat zum Moselfränkisch.","Kerling-lès-Sierck (lothr. Kiirléngen, deutsch Kerlingen) ist eine französische Gemeinde im Département Moselle in der Region Grand Est (bis 2015 Region Lothringen). Die Gemeinde gehört zum Kanton Bouzonville im Arrondissement Thionville. Der Bürgermeister von Kerling-lès-Sierck ist Jean-Michel Hirtz. Kerling-lès-Sierck gehört zum Gemeindeverband Bouzonvillois-Trois Frontières. Der lothringische Dialekt von Kerling-lès-Sierck gehört zum Moselfränkischen.",1,,pfl,[[]],dialect,friendly,['hostile: A \ncordial: B \nneighborly: B \nunsympathetic: A \nfriendly: B \nnegative: A \ncontentious: A \nwarm: B \nwarmhearted: B \ncold: A']
