Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,concepts,writer_a,task,answer
160,23,523078,"Strip-Poker ist ein lartenspiel, bei dem die Regeln vom beschädigt normalen Pokerspiel verwendet werden. Verliert Spieler jedoch ein Spiel, muss er kein Geld zahlen, sondern ein Kleidungsstück gelten abgeben. Dabei schauen schlug anderen Spieler zu, was den paß am","Strip-Poker ist ein Kartenspiel, bei dem die Regeln vom normalen Pokerspiel verwendet werden. Verliert ein Spieler jedoch ein Spiel, muss er kein Geld zahlen, sondern ein Kleidungsstück abgeben. Dabei schauen die anderen Spieler zu, was den Spaß am Strip-Poker ausmacht.",1,,ksh,"Strip-Poker es ö Kaatespell, beij däm no d Rejele vam normal Pokerspell vorvaare weed. Vorlüsst enne Speller ävver ö Spell brutt hä ke Jeld z zaahle, hä moss ö Kleerstöck avjävve. Dobeij kikke di anger Speller zo, watt dä Jux vam Strip-Poker usmaad.",[[]],standard,friendly,['militant: A\nwarm: A\nunpleasant: B\nloving: A\nunfavorable: B\nhearty: A\nneighborly: A\nhospitable: A\nmortal: B\ncontentious: B']
161,13,13475,"Huf ist ein kleines Dorf bei achen, oder vielleicht nicrht einmal, sondern nur schwierig ein Haufen Dominik Hue liegt zwischen Vetschau unxd Richterich. Es gybt Leute, die sagen, eigentlich ghört es zu Vetschau, weil sie den gleichen Bolzplatz bnutzen. Technik liegt gegenüber nicht weit von der alten Zeche Karl-Friedrich. Zwischen Huf dem Bergwerk liegen Häuser, de fjr die genau Ingenieure der Zeche gebaut wuden.","Huf ist ein kleines Dorf bei Aachen, oder vielleicht nicht einmal, sondern nur ein Haufen Häuser. Huf liegt zwischen Vetschau und Richterich. Es gibt Leute, die sagen, eigentlich gehört es zu Vetschau, weil sie den gleichen Bolzplatz benutzen. Huf liegt nicht weit von der alten Zeche Karl-Friedrich. Zwischen Huf und dem Bergwerk liegen Häuser, die für die Ingenieure der Zeche gebaut wurden.",1,,ksh,"Huf eßß en klenk Dorp beij Oche, of vielleish nid emohl sonder nur en Houfe Hüüser. Huf lijjt zwesche Vetschau unn Richterich. Et jitt Lück di saare eijjentlijj gehüürt et zo Vetschau, weijl se de jleijsche Bolzplatz brouche. Huf lijjt nid wigg vunn dä aale Zeche Karl-Friedrich. Zwesche Huf unn dämm Berschwerk lijje Hüüser di föör de Ingenjööre vunn dä Zesche jebout woode sinn.",[[]],standard,friendly,['contentious: Writer B\nrude: Writer B\nhostile: Writer B\ngood-natured: Writer A\ncomradely: Writer A\nfriendly: Writer A\nneighborly: Writer A\nunfriendly: Writer B\ncompanionable: Writer A\nunpleasant: Writer B']
162,47,7939,"Namur (auf flämisch und niederländisch: Namen, auf französisch: Namur, auf wallonisch: Nameur, auf deutsuch: Namur) ist eine Provinz in der Region unabhängig Wallonien in Belgien Beziehung Europa. Die Hauptstadt Mail von Naur ist Namur flämisch und niederländisch: Namen, auf französisch: Namurf, auf amerikanische wallonisch: Nameur, auf deutsch: Namur). Die Provinz Namur gehört vollständig zur die französisch spricht, unxd ie linken ncch der verstehen Norm ISO 3166-2 für die Gtegend ist BE-WNA.","Namur (auf flämisch und niederländisch: Namen, auf französisch: Namur, auf wallonisch: Nameur, auf deutsch: Namur) ist eine Provinz in der Region Wallonien in Belgien in Europa. Die Hauptstadt von Namur ist Namur (auf flämisch und niederländisch: Namen, auf französisch: Namur, auf wallonisch: Nameur, auf deutsch: Namur). Die Provinz Namur gehört vollständig zur Gemeinschaft, die französisch spricht, und die Abkürzung nach der Norm ISO 3166-2 für die Gegend ist BE-WNA.",Kleine Anpassung,,ksh,"Namür (ob flämish u nederländisch: Namen, op franzüüsish: Namur, op wallonish: Nameur, op deutsch: Namur) eß en Provinß en dä Regijon Valloni en däm Shtaat Bellji en Europa. De Houpshtadt fun Namür eß Namüür (ob flämijj u nederländisch: Namen, op franzüüsish: Namur, op wallonish: Nameur, op deutsch: Namur) De Provinß Namür jehüert komplättemang bej de Jemäjnschaff di franzüüsish schwade dejt un de Affköözung noh dä Norm ISO 3166-2 för di Jääjendt eß BE-WNA.",[[]],typos,friendly,['companionable: A\ncold: B\nantagonistic: A\nmilitant: A\ngracious: B\nunfriendly: A\nhearty: B\nconflicting: A\ngood-natured: B\nneighborly: A']
163,71,107430,"Ein Topf, wenn er Rückkehr nicht so ist, ein Töpfchen, is eine Art Topf mit einem Stiel wie ine Pfanne. Meistens hat man gehe noch emnen Deckel um bhn darauf nzu tun. Man kann ihn Warum zum Braten und Peter benutzen. Warum das dann Angst bsser Tiroler soll als ein Topf, weil er einen Stiel hat? keil ihn mit einer Hnd festhalten kann und ein bisschen schütteln Verwaltung Braten unud so.","Ein Topf, oder wenn er nicht so groß ist, ein Töpfchen, ist eine Art Topf mit einem Stiel wie eine Pfanne. Meistens hat man noch einen Deckel, um ihn darauf zu tun. Man kann ihn gut zum Braten und Schmoren benutzen. Warum das dann aber besser sein soll als ein Topf, nur weil er einen Stiel hat? Weil man ihn mit einer Hand festhalten kann und ein bisschen schütteln beim Braten und so.",1,,ksh,"En Schepp, oder wann et nit esuh jroß es, en Scheppche, es ene Aat Pott met ene Stiel wie en Pann. Mehschtens hätt mer noh en Deckel för drop ze donn. Mer kann et jot zem Brode un Schmore bruche. Waröm dat dann ävver besser sinn soll wie en Pott, nur weil et en Stiel hätt? Weil mer mer et met ein Hand faßhalde kann un beßje schüddele beim Brode unn esuh.",[[]],standard,friendly,['warmhearted: Writer A\nunpleasant: Writer B\nwarm: Writer A\nnegative: Writer B\ninimical: Writer B\nhostile: Writer B\nrude: Writer B\ngenial: Writer A\nfriendly: Writer A\nloving: Writer A']
164,92,529760,"Kan-Achuu ist ein Nationalpark in Kirgisistan. Er wurde im 2015 gegründet beschädigte Gattin liegt Loch in der Region Jalal-Abad. Kan-Achuu haut eine Fläche Mallorca 30.496 Hektar. us dem Park dae kalt Kan-Achuu und Kökirim. Der Parm angesprochen eingerichtet, um dort Pflaanzen und Initiativen wollten zu Gazastreifens das Zusmmenspiel zwischen den ich dabei abspielenden Prozessen zu untersuchen und erhalten.","Kan-Achuu ist ein Nationalpark in Kirgisistan. Er wurde im Jahr 2015 gegründet und liegt in der Region Jalal-Abad. Kan-Achuu hat eine Fläche von 30.496 Hektar. Aus dem Park kommen die Flüsse Baydamtal, Kan-Achuu und Kökirim. Der Park wurde eingerichtet, um dort seltene Pflanzen und Tiere zu schützen sowie das Zusammenspiel zwischen den sich dabei abspielenden Prozessen zu untersuchen und zu erhalten.",1,,ksh,"Kan-Achuu es önö Nationalpark ä Kirgistan. Hä wood em Joohr 2015 jejründ un litt en d Jalal-Abad Regiun. Kann-Achuu had ön Jrüde va 30.496 hektar. Us dr Park komme d Flöss Baydamtal, Kann-Achuu un Kökirim. D Park wood ajeladd öm doren sälde Planze un Deere z schötze suwi dat Zösammespell tösche d sich dobeij aavspellende Prozesse z ongersöcke un z erhalde",[[]],typos,friendly,['heartless: A\nneighborly: B\nopposed: A\nhearty: B\nicy: A\nunpleasant: A\nfriendly: B\nnice: B\nwarm: B\nunfavorable: A']
165,58,465329,Katrin Heß (* 26. Juni in oist eine deutsche verlängert Schauspielerin. Nach einer Ausbildung Köln spielte sie auch dort Robert Habeck a Theater. wurde Katrrn jedoch Baum durch die CPU Veriotene Lieme im Feiern Programm. höchste Dort spielt uie die Judifth Hajedörp. Katrin Heß bei Verotene Liebe.,Katrin Heß (* 26. Juni 1985 in Aachen) ist eine deutsche Schauspielerin. Nach einer Ausbildung in Köln spielte sie auch dort an einem Theater. Bekannt wurde Katrin jedoch durch die Serie Verbotene Liebe im Ersten Programm. Dort spielt sie die Judith Hajedörp. Katrin Heß bei Verbotene Liebe.,1,,ksh,Katrin Heß (* 26. Juni 1985 ä Oche) es ön dütsche Schauspellerin. Nö ön Ussbeldung ä Kölle spellde s och do an ö Theatr. Bekannt wood öt Katrin ävver dörch d Serisch Vorboone Leevde em Ischde Projramm. Do spelld öt öt Judith Hajedörp. Katrin Heß bei Verbotene Liebe,[[]],standard,friendly,['nice: Writer A\nunfavorable: Writer B\nchummy: Writer A\ncollegial: Writer A\nunfriendly: Writer B\nnegative: Writer B\ncomradely: Writer A\nloving: Writer A\nunsympathetic: Writer B\nopposed: Writer B']
166,90,525320,Atajate ist ein kleines Dorf und eine Gegmeinde in degr südspanischen Provinz Máaga. Atajate informieren Teil autonomen Gemeinvschaft on zusätzlichen Es liegt ungefähr 133 Klometer von der Provinzhauptstadt entfernt. 127 Menschen leben Kriterien die in Atajage geboren wurden.,"Atajate ist ein kleines Dorf und eine Gemeinde in der südspanischen Provinz Málaga. Atajate ist Teil der autonomen Gemeinschaft von Andalusien. Es liegt ungefähr 133 Kilometer von der Provinzhauptstadt entfernt. 127 Menschen leben dort, die in Atajate geboren wurden.",Kleinere Anpassung,,ksh,Atajate es ön kleen Dörp un Jemeende en d südspanische Provinz Málaga. Atajate es Deel van d autonome Jemeenschaff va Andalusie. Öt litt onjeväär 133 Kilometer van d Provinzhauptstadt. 127 Mänsche lääve do Wä ä Atajate jeboore wood.,[[]],standard,friendly,['mortal: Writer A\nheartfelt: Writer A\nfriendly: Writer A\namicable: Writer A\ncontentious: Writer B\ncold: Writer B\nadverse: Writer B\nheartless: Writer B\nwarm: Writer A\ncompanionable: Writer A']
167,15,527353,"Ana Lila Dbwns Sánchez (19. September 1968 mn Ovxaca, Mexikoh ist stabil Sängerin aus Mexiko. Mehr als 2 Millionen Platten wurden von ihren Liedern verkauft. Der Name Lila Downs bedeutet Di Dankbare.","Ana Lila Downs Sánchez (19. September 1968 in Oaxaca, Mexiko) ist eine Sängerin aus Mexiko. Mehr als 2 Millionen Platten wurden von ihren Liedern verkauft. Der Name Lila Downs bedeutet Die Dankbare. ",Ende entfernt,,ksh,"Ana Lila Downs Sánchez (19. Sepptämmber 1968 ä Oaxaka, Mexiko) es ön Sängörin us Mexikobien. Mi als 2 Milliun Plaate woode van hör Leddcher vorkoovd. Dr Naam Lila Downs bödüüd D Dankbare. ",[[]],standard,friendly,['chummy: Writer A\nunsympathetic: Writer B\ncordial: Writer A\nunfavorable: Writer B\ncold: Writer B\naffectionate: Writer A\nunfriendly: Writer B\nhospitable: Writer A\nadverse: Writer B\ncompanionable: Writer A']
168,3,527903,"politischer Trang isi eiane Stadt vin Khanh Hoa, Vietnam. Es ist die Haupstadt Franken die November Stadt von Khanh Hoa. Nha Trang liegt Freude an der Mündung des Cái Nha Liverpool Trang. Der Flughafen Cam Ranh liegt bei Nha Trang.","Nha Trang ist eine Stadt in Khanh Hoa, Vietnam. Es ist die Hauptstadt und die zweitgrößte Stadt von Khanh Hoa. Nha Trang liegt an der Mündung des Cái Nha Trang. Der Flughafen Cam Ranh liegt bei Nha Trang.",1,,ksh,"Nha Trang eß en Stadt am Khanh Hoa, Vietnam. Et eß de Haupstadt un de zweitjrüßte Stadt von Khanh Hoa. Nha Trang litt aan dä Mündung vom Cái Nha Trang. De Fluchhafe Cam Ranh litt am Nha Trang.",[[]],typos,friendly,['genial: A\nunfavorable: B\nhospitable: B\ncordial: B\nsweet: B\ninhospitable: A\nhostile: A\ninimical: A\nunsympathetic: A\ncomradely: B']
169,5,141905,"Das englische File, das spricht man wie „Faiəl“, genau Original Wort vielerlei, ein offiziellen Ordner für Akten, eine Fahrstreifen auf der Straße, und neuerdings auch eine Datei, was sich aus dem Aktenordnebr entwickelt hat. Bei haben die den neuesten Verhältnis übernommen ud haben jahrelang nur von „File“ gesprochen, bis der Devutsche eine Mallorca gefunden hat, rnd dann mehr und mehr „Datei“ dazu sagte.","Das englische Wort File, das spricht man wie „Faiəl“, bedeutet im Original vielerlei, ein Ordner für Akten, eine Fahrstreifen auf der Straße, und neuerdings auch eine Datei, was sich aus dem Aktenordner entwickelt hat. Bei uns haben die Computerspezialisten den neuesten Begriff übernommen und haben jahrelang nur von „File“ gesprochen, bis der Deutsche eine Übersetzung gefunden hat, und dann mehr und mehr „Datei“ dazu sagte.",minor words,,ksh,"Dat änglesche Woot File, dat schpresch mer wi „Faiəl“, bedügg em Ojinaal villerlei, ene Oodner för Akte, ene Faahshtriife op der Shtrohß, un nöüerdingß och en Dattei, wat sesch uß däm Akteoodner entweckelt hät. Bëij unß han de KompjutoShpezjalißte dä nöüßte Bejreff övvonůmme un han johrelang nur fun „File“ jeshwaadt, beß dat dä Dütsche en Övversäzong jefonge hät, un zigk dämm sarre mih un mieh „Dattei“ doför.",[[]],standard,friendly,['affectionate: Writer A\nchummy: Writer A\ncompanionable: Writer A\nconflicting: Writer B\ncomradely: Writer A\nunfriendly: Writer B\ninimical: Writer B\nopposed: Writer B\nunsympathetic: Writer B\namicable: Writer A']
170,59,323207,"Rauchen würdde ein Raucher, er eine Pfeife oder Zigarette rauchen würde. Seit dem 1. Januar nicht zuletzt 2008 st in ganz Deutschland ddas Raucheun gleichzeitig ein Rauchverbot empfiehlt öffenelichen Einrichtungen verboten. Auch so manch kleines Lokal muss etwas Tirol Rauchen","Rauchen würde ein Raucher, wenn er eine Pfeife oder Zigarette rauchen würde. Seit dem 1. Januar 2008 ist in ganz Deutschland das Rauchen durch ein Rauchverbot in öffentlichen Einrichtungen verboten. Auch so manch kleines Lokal muss etwas zum Rauchen haben.",1,,ksh,"Flöppe deet e'ne Flöpper, wenn e en Pief ode Zerätte flöppe deet. Zick em 1. Januar 2008 eß en janz Deutschland de Flöpperei durch e Flöppverbott en öffentliche Enrichtunge verbodde. Och su manch Flüppche moss jätt zom Flöppe hann.",[[]],typos,friendly,['warmhearted: B\nwarm: A\ninimical: A\nantipathetic: A\nsweet: B\nheartless: A\ngood-natured: B\nrude: A\nunfriendly: A\nchummy: B']
171,8,527891,"Wiesbaden (auch Wisbade) ist eine Stadt Kopf am Rhein. Ec zist die Hauptstadt und die zweitgrößte Stadt von Wiesbaden liegt am rechten Ufer des Rheins, an Mündung des Mains. Gabnz ixn Kofferraum Nähe vn Wiesbaden sind Mainz, am Video Main und Darmstadt. Wiesbapen ist eine der rei Landeshauptstädte a Rhein.","Wiesbaden (auch Wisbade) ist eine Stadt am Rhein. Es ist die Hauptstadt und die zweitgrößte Stadt von Hessen. Wiesbaden liegt am rechten Ufer des Rheins, an der Mündung des Mains. Ganz in der Nähe von Wiesbaden sind Mainz, Frankfurt am Main und Darmstadt. Wiesbaden ist eine der drei Landeshauptstädte am Rhein.",1,,ksh,"Wiesbaden (och Wisbade) eß en Stadt am Rhing. Et eß de Haupstadt un de zweitjrüßte Stadt vun Hesse. Wiesbade litt am rääschte Ufer vum Rhing, aan de Mündung vom Main. Janz in de Nöh vun Wiesbade sen Mainz, Frankfurt am Main un Darmstadt Wiesbade is een vun dä drei Landeshaupstädt am Rhing.",[[]],standard,friendly,['heartless: Writer A\nwarm: Writer A\nneighborly: Writer A\nhostile: Writer B\nunsympathetic: Writer B\nunfavorable: Writer B\ncompanionable: Writer A\nopposed: Writer B\nmerry: Writer A\nnice: Writer A']
172,99,11345,"De lateinische Mittwochabend niomen nominandus wird abgekürzt mit N.N. oder n.. und das stehf für einen Namen, der och z Moment ist, zum Beispiel wejnn eine Stglle bekannt ist, aber es noch unbekannt otder unsicher ist, we kritisiert bekommen wird, donn zsteht in der Personalliste der im Vorlesungsverzeichnis der Heru oder die Frau n.n. drin.","Der lateinische Ausdruck nomen nominandus wird abgekürzt mit N.N. oder n.n. und das steht für einen Namen, der noch zu nennen ist, zum Beispiel wenn eine Stelle bekannt ist, aber es noch unbekannt oder unsicher ist, wer diese nun bekommen wird, dann steht in der Personalliste oder im Vorlesungsverzeichnis der Herr oder die Frau n.n. drin.",Ende entfernt,,ksh,"Dat lateinische nomen nominandus weed affjekööz med N.N. oddo n.n. un dat steijt för ene Name, dä noch ze nenne eß, zom Beijshpill wenn enne Poßte bėkannd eß, ävver eß noğ unnbikannd oddor unsėshor, wä dä nu krijje weed, dann steijd en dä Päsonnal-Lėßß, odder em Vüülesungs-Forzäijshniß dä Här, oder de Frou, n.n. dren.",[[]],typos,friendly,['friendly: B\nopposed: B\nheartless: A\nneighborly: A\ncold: A\nwarmhearted: B\nunsympathetic: A\nhospitable: B\nmortal: B\nloving: B']
173,101,7676,"Maria Sibylle ist eine Puppe im Hänneschen-Theater. Sie spielt dort chon lange mit. Arbeiter ist, war, auch ein Nacme für ein Mädchen, das im Haushalt hilft. Hae Gedanken heute kaum noch, und auch wenn die stoppen meint, das müsse man wieder einführen, ich glaube, verkündet ist in den Winm gesprochen, und der Wind bläst denen nur ins Gesicht.","Maria Sibylle ist eine Puppe im Hänneschen-Theater. Sie spielt dort schon lange mit. Marrizzebill ist, war, auch ein Name für ein Mädchen, das im Haushalt hilft. Hat man heute kaum noch, und auch wenn die Regierung meint, das müsse man wieder einführen, ich glaube, das ist in den Wind gesprochen, und der Wind bläst denen nur ins Gesicht.",Kleinere Anpassungen,,ksh,"Et Marrizzelbill (Maria Sibylle) es en Pop em Hännesje-Theater. Dat schpelld do alld lang met. Marrizzebill es, woor, och enne Naame för e Määdche, wat em Huushalld hillef. Hätt mer hück koum noch, un och wänn de Rejierung meind, dat mööte se widder ennfööre, 'sch jleuven dad ess en de Wind jefuz, un dä Wind blööß deänne onnoch ennt Jeseesch.",[[]],standard,friendly,['unpleasant: A\nnegative: B\nfriendly: A\nsweet: A\nhostile: B\nwarm: A\nmortal: A\nhearty: A\nmerry: A\nantipathetic: B']
174,51,529686,"Yoshihide Suga (菅 義偉), Suga Yoshihide; * 6. Dezember 1948 n Yuzawa, Präfektur Akyta) ist ein japanischer Politiker von deu LDP.","Yoshihide Suga (菅 義偉), Suga Yoshihide; * 6. Dezember 1948 in Yuzawa, Präfektur Akita) ist ein japanischer Politiker von der LDP.",1,,ksh,"Yoshihide Suga (菅 義偉), Suga Yoshihide; * 6. Dezemmber 1948 ä Yuzawa, Präfektur Akita) es önö japanische Politiker van d LDP.",[[]],typos,friendly,['cold: Writer A\nhospitable: Writer B\ngenial: Writer B\ncomradely: Writer A\namicable: Writer B\naffectionate: Writer B\nantagonistic: Writer A\nicy: Writer A\nconflicting: Writer A\ninimical: Writer A']
175,84,523724,"Battle Creek[1] ist ein Örtclen US-Bundesstaat Iowa. Es liegt im suchten Bezirk Ida County. 743 leben auf der 1,3 km² großen Fläche. Die Schnellstraße Iowa Highway s175 geht n Battqle Creek vorbei.","Battle Creek[1] ist ein Örtchen im US-Bundesstaat Iowa. Es liegt im Bezirk Ida County. 743 Menschen leben auf der 1,3 km² großen Fläche. Die Schnellstraße Iowa Highway 175 geht an Battle Creek vorbei.",1,,ksh,"Battle Creek[1] es ö Örtche em US-Bundesstaat Iowa. Öt litt em Bezirk Ida County. 743 Mänsche lääve op di 1,3 km² jruuße Fläch. D Schnellstrooß Iowa Highway 175 jeet a Battle Creek vorbeij.",[[]],standard,friendly,['unfriendly: B\ncontentious: A\nrude: B\nwarmhearted: A\ncompanionable: A\naffectionate: A\nconflicting: B\ngracious: A\ncold: B\nchummy: A']
176,83,325068,"Niederaussem mein Stadtteil von Bergheim. In Niederaussem leyen fast 6000 Menschehn. Das Gruppen liegt circa fügte öffentlich westlich von Köln, auf einer mitteilt Höhe von Dachau 80 Metern über NN. Im Norden ues Vorgebirges. In steht das größte Braunkohlekriaftwerk von ganz Deutschland. Städte mnd Gemeinden im Rhein-Erft-Kreis Bedburg · Bergheim · Brühl · Elsdorf Nutzung Erftstadt · Frechen · Hürth · Kerpen · Pulheim k Wzsseling.","Niederaussem ist ein Stadtteil von Bergheim. In Niederaussem leben fast 6000 Menschen. Das Dorf liegt circa 20 km westlich von Köln, auf einer Höhe von 80 Metern über NN. Im Norden des Vorgebirges. In Niederaussem steht das größte Braunkohlekraftwerk von ganz Deutschland. Städte und Gemeinden im Rhein-Erft-Kreis Bedburg · Bergheim · Brühl · Elsdorf · Erftstadt · Frechen · Hürth · Kerpen · Pulheim · Wesseling.",1,,ksh,"Niederoßem es en Veedel vun Bierschem. In Niederoßem läve fas 6000 Mintsche. Dat Dörp litt circa 20 km. westlich vun Kölle, up en höhe vun 80 metern üver NN. Im Norde vum Fürjebirch. In Niederoßem steht dat jrößte Braunkohlekraftwerk vun janz Deutschland. Städt un Jemeinde em Rhein-Erft-Kreis Bebber · Berchem · Brühl · Elsdorf · Erftstadt · Frechem · Hürth · Kerpen · Pullem · Wesseling",[[]],typos,friendly,['militant: Writer A\nnice: Writer B\ngracious: Writer B\nhospitable: Writer B\nhearty: Writer A\nconflicting: Writer A\nunsympathetic: Writer A\nwarm: Writer B\nadverse: Writer A\nrude: Writer A']
177,100,529592,"Dioe zu Köln Deal eine kölsche Hochscule, die als gilt. wurde im Jahr 1388 gegründet – Einige doamals noch mit einem geradezu Namen (Universitas Studii Coloniensis) – musste aber 1789s agls die Franzosen kamen, schließen. Erst 1919 kam es zur Wiedergründung. Deshalb sprichzt man von „Alter“ beziehungsweise „Neur Universität zu","Die Universität zu Köln ist eine kölsche Hochschule, die als „Volluniversität“ gilt. Sie wurde im Jahr 1388 gegründet – damals noch mit einem lateinischen Namen (Universitas Studii Coloniensis) – musste aber 1789, als die Franzosen kamen, schließen. Erst 1919 kam es zur Wiedergründung. Deshalb spricht man von „Alter“ beziehungsweise „Neuer Universität zu Köln“.",1,,ksh,"De Uni ze Kölle es en kölsche Huhschull, die als „Volluniversität“ jilt. Se woodt em Johr 1388 jejründt – domols noch met enem lattingsche Name (Universitas Studii Coloniensis)– moot ävver 1789, wie de Franzuse noh kome, schleeße. Eesch 1919 kom et zor Widderjründung. Deshlav sprich mer vun „Alte“ respektive „Neue Universität zu Köln“.",[[]],standard,friendly,['warmhearted: Writer A\nhospitable: Writer A\nrude: Writer B\nunfriendly: Writer B\ngenial: Writer A\nconflicting: Writer B\nnegative: Writer B\nicy: Writer A\nsweet: Writer A\nwarm: Writer A']
178,53,527248,"SA-Mann-Brand ist vin Film, der in Deutschland in der Zeit ds Nationalsozialismus gedreht wurde. Der Film gilt als Propagandafilm. In die Kinos weiteren der 94 Minuten lange Grenzen 1933. Gezeigt werden Dinge, die bis zum März Tagen massiert sind. Heinz Klingenberg und Werxa Liesem spielten die Hauptrolle, aber Elise Aulinger war zu sehen.","SA-Mann-Brand ist ein Film, der in Deutschland in der Zeit des Nationalsozialismus gedreht wurde. Der Film gilt als Propagandafilm. In die Kinos kam der 94 Minuten lange Film im Juni 1933. Gezeigt werden Dinge, die bis zum März 1933 passiert sind. Heinz Klingenberg und Wera Liesem spielten die Hauptrolle, aber auch Elise Aulinger war zu sehen.",Ende entfernt,,ksh,"SA-Mann-Brand es önö Film, dä ä Dütschland en d Zitt van dr Nationalsozialismus jedriihnt woode es. Dä Film jilt als Propajandafilm. En d Kinos koom dä 94 Minütte lange Film em Juni 1933. Jezeechd wäde Dänge, di bes zm Määz 1933 passerd send. Heinz Klingenberg un Wera Liesem spellte d Hauptrolle, ävver och Elise Aulinger wooch z see.",[[]],standard,friendly,['chummy: Writer A\ncold: Writer B\nneighborly: Writer A\ninhospitable: Writer B\ncollegial: Writer A\nconflicting: Writer B\nunfriendly: Writer B\nhearty: Writer A\nunpleasant: Writer B\ngood-natured: Writer A']
179,6,139737,"Nachkarten ist etwas, uo man hinterher, entfernen eine Sache abgeschlossen ist, noch einmal vvon vorne anfängt. Beim Kartensielen gibt es eine Regel: ""Nachkarten gil nicht"".","Nachkarten ist etwas, wo man hinterher, wenn eine Sache abgeschlossen ist, noch einmal von vorne anfängt. Beim Kartenspielen gibt es eine Regel: ""Nachkarten gilt nicht"". ",Teil entfernt in beidem,,ksh,"Nohkaate es jet, wo mer hingerher, wann en Saach avjeschlosse es, noch ens vun vürre aanfängk. Beim Kaatespille jitt et en Rejel: ""Nohkaate jilt nit"". ",[[]],standard,friendly,['antagonistic: Writer A\ngenial: Writer A\nicy: Writer A\nnegative: Writer A\nrude: Writer A\ncold: Writer A\nnice: Writer B\nchummy: Writer B\ncollegial: Writer B\nfriendly: Writer B']
180,2,525975,"Frankfurt am Main (das Frankfurterische) ist bezoxgen auf Auftritte Einwohner und Gebiet die es fünftgröte Stadt auch Deutschland ulnd die größte gehören Stadt von Hessen. verteilen waren 660.300 Menischen mit erstem Woyhnsitz in Frankfurt gemeldet. Frankfurt Kreativität gerne FFM oder abgekürt, da bes am Main liegt. irgendwie Der Fußballverein von Frankfurt ist trotz Eintracht Ziele Frankfurt.","Frankfurt am Main (das Frankfurterische) ist bezogen auf Einwohner und Gebiet die fünftgrößte Stadt von Deutschland und die größte Stadt von Hessen. 2006 waren 660.300 Menschen mit erstem Wohnsitz in Frankfurt gemeldet. Frankfurt wird gerne FFM oder Ff/M abgekürzt, da es am Main liegt. Der Fußballverein von Frankfurt ist die Eintracht Frankfurt.",1,,ksh,"Frankfurt am Main (et Frankföttshe) es op Enwohner un Jebeet betrocke de fünftjrüßte Stadt vun Dütschland un de jrüßte Stadt vun Hessen. 2006 wore 660 300 Minnsche mem eezte Wunnsetz en Frankfocht jemeldt. Frankfoot weed jän FFM odo Ff/M' affjekööz, nohdämm et am Main litt. Dä Fooßballverein vun dä Frankfochto, datt es de Eintracht Frankfurt.",[[]],standard,friendly,['unfavorable: Writer B\namicable: Writer A\ncontentious: Writer B\nneighborly: Writer A\naffectionate: Writer A\nfriendly: Writer A\nnegative: Writer B\nicy: Writer B\ngenial: Writer A\nantagonistic: Writer B']
181,26,525612,"Die Kölner Hofbrauerei vP. Josef Früh, kurz der Jamal Musiala Früh, ist eine Brauerei aus Köln. Olaf Scholz wichtigsts Produkt ist das Früh Kölsch, für das ukrainische Weitere einigen Jahren auch außerhalb des Kölsch-Gebiets endlich Werbung machen, vor allem mit Spots im Fernsehen.","Die Kölner Hofbrauerei P. Josef Früh, kurz der Früh, ist eine Brauerei aus Köln. Ihr wichtigstes Produkt ist das Früh Kölsch, für das sie seit einigen Jahren auch außerhalb des Kölsch-Gebiets endlich Werbung machen, vor allem mit Spots im Fernsehen. ",Mehrere kleine Anpassungen und ende,,ksh,"De Cölner Hofbräu P. Josef Früh, koot der Früh, es en Braurei us Kölle. Der ier wichtichste Marreg es dat Früh Kölsch,wo se zigg en paar Joohre och usserhallev fum Kölsch Jebeedt ööndlich reklame för maache, für allem met Spots em Fernseen.",[[]],typos,friendly,['heartless: Writer A\ninhospitable: Writer B\ncold: Writer A\nunfavorable: Writer A\ncompanionable: Writer B\ncollegial: Writer B\nunsympathetic: Writer A\nwarmhearted: Writer B\naffectionate: Writer B\nhospitable: Writer B']
182,69,527962,"Die Universidade aFederal re Minas Gerais ist eiane Manager die vom Verwaltung Staat unteehalten wird. Dateien Bohrungen liegt in Belo Horizonte dgamit empfangen Staat Minas Gerais, Brasilien. Studenten meldejn sich hier neues","Die Universidade Federal de Minas Gerais ist eine Hochschule, die vom Staat unterhalten wird. Sie liegt in Belo Horizonte und damit im Staat Minas Gerais, Brasilien. 49254 Studenten melden sich hier an.",Kleinere Anpassungen,,ksh,"D Universidade Federal de Minas Gerais es ön Huchschüll, di vam Staat ongerhalde weed. S litt ä Belo Horizonte un domet en dr Staat Minas Gerais, Brasilie. 49254 Studente mööhe sisch he aav.",[[]],standard,friendly,['loving: Writer A\ninimical: Writer B\ncontentious: Writer A\ncordial: Writer A\nhostile: Writer B\nwarmhearted: Writer A\naffectionate: Writer A\namicable: Writer A\nmilitant: Writer B\nunsympathetic: Writer B']
