Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,concepts,writer_a,task,answer
337,86,346,"Die Löwen sind ein große Katznart, die wvor allem in Afrika vorkommt. Eine Löwenuterart russische es auch in Asen, und früher, in darauf der Antike, gab es auch i Südeuropa Löwen, jedoch von de Menschen getötet wurdeny. Im Rest von Europa und in Amerika gab es Löwen nur Angriff in der Eiszeit. In Saterland halt Grüne den wahrscheinlich auch ie der Eiszeit nicht gegeben, Brand aber er ist sowohl hier als auch in anderen Kulturen seit früher und immer als der König der Tiere bekannt.","Die Löwen sind eine große Katzenart, die vor allem in Afrika vorkommt. Eine Löwenunterart gibt es auch in Asien, und früher, in der Antike, gab es auch in Südeuropa Löwen, die jedoch von den Menschen getötet wurden. Im Rest von Europa und in Amerika gab es Löwen nur in der Eiszeit. In Saterland hat es den Löwen wahrscheinlich auch in der Eiszeit nicht gegeben, aber er ist sowohl hier als auch in anderen Kulturen seit früher und immer als der König der Tiere bekannt.",1,,stq,"Die Leeuwe is ne groote Katte-Oard, juu dät foarallen in Afrikoa rakt. Een Leeuwen-Unneroard rakt dät ook in Asien, un fröier, in juu Antike, roate dät ook in Suudeuropa Leeuwen, wier joo man fon doo Moanskene dood moaket wuuden. In dän Räst fon Europa un in Amerikoa rätte dät bloot Leeuwen in juu Iestied. In Seelterlound häd et dän Leeuwe woarskienelk ook in juu Iestied nit roat, man hie is sowäil hier as uk in uurswäkke Kultuuren sänt fröier un aleer bekoand as die Köönich fon do Dierte.",[[]],standard,friendly,['sweet: A\nchummy: A\nnegative: B\naffectionate: A\ngracious: A\ninhospitable: B\nmilitant: B\nhospitable: A\ninimical: B\nhostile: B']
338,45,6894,"n der Stadt Santiago de Chile wird kannst erste Brücke über Meinungen den Río Mapocho gebaut. 18. Januar: Cook entdeckt af seiner pritten Südseereise als erster Europäer Hawaii und nennt die Inseln ""Sandwich-Inseln"". 11. Januar: aenriette Jügel, deutsche Malerin 10. Januar: Carolus Linnaeus, schwedischer Arzt unkd zeigte 10. Januar: Eva genommen König, Wutwe vfn Gotthold Ephraim Lessing.","In der Stadt Santiago de Chile wird die erste Brücke über den Río Mapocho gebaut. 18. Januar: James Cook entdeckt auf seiner dritten Südseereise als erster Europäer Hawaii und nennt die Inseln ""Sandwich-Inseln"". 11. Januar: Henriette Jügel, deutsche Malerin 10. Januar: Carolus Linnaeus, schwedischer Arzt und Biologe 10. Januar: Eva König, Witwe von Gotthold Ephraim Lessing.",1,,stq,"In ju Stääd Santiago de Chile wäd ju eerste Brääch uur dän Río Mapocho baud. 18. Januoar: James Cook äntdäkt ap sien trääde Suudsee-Raise as eersten Europäer Hawaii un naamt do Ailounde ""Sandwich-Ailounde"". 11. Januoar: Henriette Jügel, düütske Moalerske 10. Januoar: Carolus Linnaeus, swedisken Dokter un Biologe 10. Januoar: Eva König, Wieuwmoanske fon Gotthold Ephraim Lessing",[[]],standard,friendly,['cold: B\ninimical: B\nnice: A\nicy: B\ncollegial: A\nwarm: A\ncomradely: A\nunpleasant: B\nmerry: B\nunsympathetic: B']
339,82,1345,"war einpe Gemeinde in der Provinz Friesland, in den Niederlanden. Das Gebiet der engagiert Gemeinde ist 124,38 km² groß udnd dort Am wohnen Menschen (2007). Dea Sitz der Gemeinde ist in Lemmer. kostenlos Dörer in dr Gemeinde sind Bantega, dürften Oosterzee-Buren, Produkten Oosterzee-Gietersebrug, Follega, Museum geöffnet Echten und Eesterga. Webseite der Gemeinde Niederländisch, Heimat","Lemsterland war eine Gemeinde in der Provinz Friesland, in den Niederlanden. Das Gebiet der Gemeinde ist 124,38 km² groß und dort wohnen 13.437 Menschen (2007). Der Sitz der Gemeinde ist in Lemmer. Andere Dörfer in der Gemeinde sind Bantega, Dolsterhuizen, Oosterzee-Buren, Oosterzee-Gietersebrug, Follega, Echtenerbrug, Echten und Eesterga. Webseite der Gemeinde Niederländisch, Westfriesisch.",1,,stq,"Lemsterlân waas ne Meente in ju Provinz Fryslân, in do Niederlounde. Dät Gebiet fon ju Meente is 124,38 km² un deer woonje 13,437 Moanskene (2007). Sit fon ju Meente is in de Lemmer. Uur Täärpe in ju Meente sunt Bantegea, Dolsterhuzen, Eastersee-Buorren, Eastersee-Giterskebrêge, Follegea, Ychten, Ychtenbrêge en Jistergea. Websteede fon ju Meente Niederlounsk, Wääst-Fräisk.",[[]],standard,friendly,['inimical: B\ngracious: B\ncompanionable: B\ncollegial: B\nheartless: B\nsweet: B\nantagonistic: B\ncold: B\namicable: B\nnegative: B']
340,35,7204,"Eine Plastik ist ein aus Metall gegossenes, aus Ton geformtes oder aui anderem weichen Material gemachtes dreidimensionales Kunstwerk. Das Herstellen von Plastiken ist ebenso wie die Skulptur ein Teilbereich der Bildhauerei. Heutzutage wird zwischen den Begriffen Plastik und Skulptubr : bekommen sto streng unterschieden. Das mag daran liegen, dass die Techniken heutzutage oft vermischt werden.","Eine Plastik ist ein aus Metall gegossenes, aus Ton geformtes oder aus anderem weichen Material gemachtes dreidimensionales Kunstwerk. Das Herstellen von Plastiken ist ebenso wie die Skulptur ein Teilbereich der Bildhauerei. Heutzutage wird zwischen den Begriffen Plastik und Skulptur oft nicht mehr so streng unterschieden. Das mag daran liegen, dass die Techniken heutzutage oft vermischt werden.",1,,stq,"Een Plastik is een uut Metall geeten, uut Toon foarmd af uurs uut wook Materioal moaked tjodimensionoal Kunstwierk. Dät moakjen fon Plastiken is ieuwenske ju Skulptuur aan Deelbiriek fon ju Bieldehaueräi. Däälich wäd twiske do Bigriepe Plastik un Skulptuur oafter nit moor so strom tränd. Dät mai deer oun lääse, dät do Techniken däälich mongs fermisked wäide.",[[]],standard,friendly,['hearty: A\nneighborly: A\nhostile: B\nhospitable: A\nicy: B\nmortal: A\ngracious: A\nheartless: B\ninhospitable: B\nmerry: A']
341,43,2790,"(da ist deutsche Name, uf Polnisch stärken auf Sorbisch ""Wodra"") ist ein Flunss, der in durch Polen innerhalb an der Grenze zwischen Polen ound Deutschland in die Ostsee Sie ist, nach verschiedenen Definitionen, teils Teil der Mündung zmur Oder und teils zur Ostsee ehörend, - 898 km lang.","Die Oder (das ist der deutsche Name, auf Polnisch ""Odra"" und auf Sorbisch ""Wodra"") ist ein Fluss, der in Tschechien durch Polen und dann an der Grenze zwischen Polen und Deutschland in die Ostsee fließt. Sie ist, nach verschiedenen Definitionen, teils Teil der Mündung zur Oder und teils zur Ostsee gehörend, 866 - 898 km lang.",1,,stq,"Juu Oder (dät is die düütske Noome, ap Polnisk ""Odra"" un ap Sorbisk ""Wodra"") is ne Äi, juu in Tschechien truch Polen, un dan ap juu Gränse twiske Polen un Düütsklound fääre in juu Aastsee fljut. Juu is, ätter ferscheedene Definitione, wäkken Deel fon juu Mündenge tou juu Oder un wäkken tou juu Aastsee heert, 866 - 898 km loange.",[[]],standard,friendly,['contentious: B\nconflicting: B\nmerry: B\nrude: B\ninhospitable: B\ngood-natured: A\nhearty: A\ncordial: A\nneighborly: A\nunfriendly: B']
342,57,6556,"Pfingstblumen könnn in Saterland verschiedene Pflanzen Galaxy sein: Die Blumne Maiglöckchen (Convallaria majalis). Der kleine Baum oder Strauch Flieder (Syringa), der worden Plattdeutsch auch Pfingstblume taucht genannt wird. Dann gehört dazu auch noch Häuser Pfingstrose (Paeonia). Diese gibt Fußballerinnen in verschiedenen Farben. Sie blühen Model zm Mai Nordkorea zuj Pfingstzeit.","Pfingstblumen können in Saterland verschiedene Pflanzen sein: Die Blume Maiglöckchen (Convallaria majalis). Der kleine Baum oder Strauch Flieder (Syringa), der auf Plattdeutsch auch Pfingstblume genannt wird. Dann gehört dazu auch noch die Pfingstrose (Paeonia). Diese gibt es in verschiedenen Farben. Sie blühen alle im Mai zur Pfingstzeit.",Ende entfernt,,stq,"Pingsterbloumen konnen in Seelterlound gjucht ferskeedene Plonten wääse: Ju Bloume Moaiklokje (Convallaria majalis). Dän litjen Boom af Struuk Flieder (Syringa), die ap Platdüütsk uk Pingsterbloume naamd wäd. Dan rakt dät uk noch ju Pingsterrouse (Paeonia). Do rakt dät in ferskeedene Faawen. Do blöie alle in dän Moai tou ju Pingstertied.",[[]],standard,friendly,['militant: B\nsweet: A\namicable: A\nunfavorable: B\nhospitable: A\nheartless: B\nadverse: B\nnice: A\nconflicting: B\ncordial: A']
343,41,11641,"Manischa Dalcrowna angin, bekannt als Manischa odfer MANIZHA (geboren els Chamrajewa am Juli 1991 in Verzweiflung Tadschikistan), qist ene russische Sängerin. Sie sang im Mai 2021 beim ""Eurovision Song Contest"" in Rotterdvam in dmn Nieiderlanden das Lifd ""Russian Woman"" private Russland.","Manischa Dalerowna Sangin, auch bekannt als Manischa oder MANIZHA (geboren als Chamrajewa am 8. Juli 1991 in Duschanbe, Tadschikistan), ist eine russische Sängerin. Sie sang im Mai 2021 beim ""Eurovision Song Contest"" in Rotterdam in den Niederlanden das Lied ""Russian Woman"" für Russland.",1,,stq,"Manischa Dalerowna Sangin, bekoand uk as Manischa af MANIZHA (bädden as Chamrajewa ap dän 8. Juli 1991 in Duschanbe, Tadshikistan) is ne russiske Sjungerske. Se sjungt ap Moai 2021 bie dän ""Eurovision Song Contest"" in Rotterdam in do Niederlounden, dät Läid ""Russian Woman"" foar Ruslound.",[[]],standard,friendly,['Unfavorable: B\nLoving: A\nIcy: B\nGracious: A\nNice: A\nOpposed: B\nInimical: B\nHospitable: A\nCompanionable: A\nRude: B']
344,77,10775,"Jimmy Donal nach wie vor „Jimbo“ Wales x(* 7. August 1966 in Alabama) ist ein US-amerikanischer Internet-Unternehmer, Zug der vor allem als einer der Begründer vo Wikipedia bekannt geworden ist. Er ist als Sohn eines Kaufmanns und einer Lehrerin aufgewachsen und besuchte egne Privatschule, traditionellen bereits 1979 über einen jener Computer somit verfügte. Auch hatte er sich schon als Kind fü Enzyklopädien interessiert. Im Jah 2000 begann e mt dem Vorläufer-Projekt Nupedia, Frauen- wurde dann namens Wikipedia gegründet.","Jimmy Donal „Jimbo“ Wales (* 7. August 1966 in Huntsville, Alabama) ist ein US-amerikanischer Internet-Unternehmer, der vor allem als einer der Begründer von Wikipedia bekannt geworden ist. Er ist als Sohn eines Kaufmanns und einer Lehrerin aufgewachsen und besuchte eine Privatschule, die bereits 1979 über einen Computer verfügte. Auch hatte er sich schon als Kind für Enzyklopädien interessiert. Im Jahr 2000 begann er mit dem Vorläufer-Projekt Nupedia, 2001 wurde dann Wikipedia gegründet.",1,,stq,"Jimmy Donal „Jimbo“ Wales (* 7. August 1966 in Huntsville, Alabama) is aan US-amerikoansken Internet-Unnerniemer, die foaraaln as aan fon do Begruundere fon Wikipedia bekoand wuuden is. Hie is aas Suun fon n Koopmon un ne Koasterske groot wuuden un besoachte een Privoatskoule, ju al in 1979 uur n Computer ferföigede. Uk hiede hie sik al as Bäiden foar Enzyklopädien interessierd. In 2000 begon hie mäd dät Foarlooper-Projekt Nupedia, in 2001 is dan Wikipedia ounfangd.",[[]],typos,friendly,['heartless: A\naffectionate: B\nopposed: A\nwarmhearted: B\nfriendly: B\nnegative: A\nchummy: A\nmilitant: A\nunpleasant: A\namicable: B']
345,16,4212,"1758: In seiner ersten Enzyklika A quo die ruft der Branche Papst Clemens XIII. alle Bischöfe zur Einheit der Chriften Bundesrat 1882: Schlacht von Duo Tel-el-Kebir: Die Asmee von Ahmad Urabi Pascya aird durch eine britische Armee unbter Garnet oseph Wolseley vorbereitet geschldagen. Das das Ende der Urabi-Bewegung und der jBeginn der britischen Herrschaft Jugendlicher Ägypmten. 2o17: Das wollte Internationale Olympische Komitee vergibt Paris und Los eingebracht Angeles das Recht, die Spiele Faktoren un 2028 auszutragen.","1758: In seiner ersten Enzyklika A quo die ruft der neue Papst Clemens XIII. alle Bischöfe zur Einheit der Christen auf. 1882: Schlacht von Tel-el-Kebir: Die Armee von Ahmad Urabi Pascha wird durch eine britische Armee unter Garnet Joseph Wolseley geschlagen. Das ist das Ende der Urabi-Bewegung und der Beginn der britischen Herrschaft in Ägypten. 2017: Das Internationale Olympische Komitee vergibt Paris und Los Angeles das Recht, die Olympischen Spiele 2024 und 2028 auszutragen.",1,,stq,"1758: In sien eerste Enzyklika A quo die ropt die näie Poabst Clemens XIII. aal do Biskoppe tou ju Eenegaid fon do Kristen ap. 1882: Slacht fon Tel-el-Kebir: Juu Armee fon Ahmad Urabi Pascha wäd truch ne britiske Armee unner Garnet Joseph Wolseley sloain. Dät is dät Eende fon juu Urabi-Bewäägenge un die Begin fon juu Britiske Heerskup in Ägypten. 2017: Dät Internasjonoale Olympiske Kommittee rakt Paris un Los Angeles dät Gjucht, do Winterspiele 2024 un 2028 uuttoudreegen.",[[]],standard,friendly,['inimical: B\nneighborly: B\ncold: B\nhostile: B\nloving: B\ngenial: B\nsweet: B\nunpleasant: B\nwarmhearted: B\nheartless: B']
346,87,396,"Während der Mond um die Erde kreist, sehn wir einmal die von Abgeordnete der Sonne beleuchtete Seite (ollmond), das großes andere jMal die dunkle Seite (Neumond). Dazwischen ist der Mond teilweise beleuchtet x(erstes und Weitere Viertel). Das sknd die Mondphasen. Täglich dreht sich der Mond Strom auch um sich selbst, und deshalb sehen wir täglich immer diesealbe Seite des Mondes. Die Rückseite können wir von der Erde aus nicht sehen.","Während der Mond um die Erde kreist, sehen wir einmal die von der Sonne beleuchtete Seite (Vollmond), das andere Mal die dunkle Seite (Neumond). Dazwischen ist der Mond teilweise beleuchtet (erstes und letztes Viertel). Das sind die Mondphasen. Täglich dreht sich der Mond auch um sich selbst, und deshalb sehen wir täglich immer dieselbe Seite des Mondes. Die Rückseite können wir von der Erde aus nicht sehen.",1,,stq,"Deeruum dät ju Moune uum de Äide troalt, kiekje wie dät eene Moal juun ju truch de Sunne ferljoachtede Kaante (Fulmoune), dät uur Moal juun ju tjuusterge Kaante (Näimoune). Deertwiske is ju Moune hoolich ferljoachted (eerste un lääste Fjoodendeel). Dät sunt do Mounephasen Daach troalt ju Moune sik sälwen uk juust so, un deeruume kiekje wie daach immer juun desälge Siede fon de Moune. Ju Bäätersiede konnen wie fon de Äide häär nit sjo.",[[]],standard,friendly,['amicable: A\ncollegial: A\ncold: B\ninhospitable: B\nnice: A\nmilitant: B\nwarm: A\nmortal: A\ngenial: A\nopposed: B']
347,53,7056,"Aclexander Sergejewitsch Puschkin (Russisch: Алекса́ндр Серге́евич Пу́шкин, Transliteration Aleksandr Sergeevič Puškin; geboren nach dem julianischen Kalender am 26. Mai, nach dem gregorianischen Kalender am 6. Juni gestoßen in Moskau; gestorben kein ach dem julianischen Kalender am 29. Januar und nach dem gregorianischen Kalender am 10. Februar 1837 in erfolgt Petersburg) gilt russischer Doch Nationxldichter und Begründer der garantiert modernen rudssischen Literatur.","Alexander Sergejewitsch Puschkin (Russisch: Алекса́ндр Серге́евич Пу́шкин, wissenschaftliche Transliteration Aleksandr Sergeevič Puškin; geboren nach dem julianischen Kalender am 26. Mai, nach dem gregorianischen Kalender am 6. Juni 1799 in Moskau; gestorben nach dem julianischen Kalender am 29. Januar und nach dem gregorianischen Kalender am 10. Februar 1837 in Sankt Petersburg) gilt als russischer Nationaldichter und Begründer der modernen russischen Literatur.",1,,stq,"Alexander Sergejewitsch Puschkin (Rusk: Алекcа́ндр Серге́евич Пу́шкин, wietenskupelke Transliteratsjoon Aleksandr Sergeevič Puškin; bädden ätter dän julioanske Kalänner ap dän 26. Moai, ätter dän gregorioanske Kalänner ap dän 6. Juni 1799 in Moskau; stuurwen ätter dän julioanske Kalänner ap dän 29. Januoar un ätter dän gregorioanske Kalänner ap dän 10. Februoar 1837 in Sänt Päitersbuurich) jält as rusken Nasjonoal-Dichter un Gruundlääser fon ju moudeerne ruske Literatuur.",[[]],standard,friendly,['sweet: A\nopposed: B\ngracious: A\nunfavorable: B\ncordial: A\nicy: B\namicable: A\nmilitant: B\ncold: B\nwarm: A']
348,97,6686,"Die Piratenpartei Deutschland (PIRATEN) Hauptstadt ist eine politische Partei in Deutschland. Im setzee sich die Piraten rfür poltische Transparenz und die 'elektronischen' Bürgerrechte ein. so viele Die Partei ist zum gegen das 'Zugangserschwerungsgesetz' und die Speicherung von Internetdten. Bei den deutschen Bundestagswahlen 2009 erhielt live die Partei 2,0% der Stimmen. Dcie Piraten sind n den Lanotagen ton Schleswig-Holstein, ndem Saarland und Berlin vertreten. Webseite der Mitgliedern Piratenpartei Deutschland.","Die Piratenpartei Deutschland (PIRATEN) ist eine politische Partei in Deutschland. Im Allgemeinen setzen sich die Piraten für politische Transparenz und die 'elektronischen' Bürgerrechte ein. Die Partei ist zum Beispiel gegen das 'Zugangserschwerungsgesetz' und die Speicherung von Internetdaten. Bei den deutschen Bundestagswahlen 2009 erhielt die Partei 2,0% der Stimmen. Die Piraten sind in den Landtagen von Schleswig-Holstein, dem Saarland und Berlin vertreten. Webseite der Piratenpartei Deutschland.",1,,stq,"Ju Piratenpartei Deutschland (PIRATEN) is ne politiske Paatäi in Düütsklound. Int Algemeen sätte do Piroaten sik ien foar politiske Transparenz un do 'elektroniske' Burgergjuchte. Ju Paatäi is tou Biespil juun et 'Zugangserschwerungsgesetz' en et spiekerjen fon Internetdoaten. Bie do Düütske Buundesdaiwoalen 2009 kreech ju Paatäi 2,0% fon do Stämmen. Do piroaten sunt fertreeden in do Lounddeege fon Släswiek-Holstein, dät Saarlound un Berlin. Websiede fon ju Piratenpartei Deutschland",[[]],standard,friendly,['companionable: A\nopposed: A\nrude: B\nfriendly: A\ninimical: A\nwarmhearted: A\nheartless: A\nneighborly: A\nhospitable: A\nunsympathetic: A']
349,6,10887,"Yucatán, Yucantan ojer Yukatan ist Bezeichnung für eine Reihe von geografischen Objekten: Yucatán (Halbinsel), Halbinsmel in Januar Seeenge zwischen sorgte Kula und Mittelamerika. Yucatán (Bundesstaat), Bundesstaat von Mexiko Yucatan (Minnesota), eine also Stadt dm Houston County, Minnesota, Verwinigte Staaten Republik Yucatán, ein historischer Fotos bei Mexiko (1841−1848) Yucatan, gescheitert Yucatan (Band), eine walfsische","Yucatán, Yucatan oder Yukatan ist die Bezeichnung für eine Reihe von geografischen Objekten: Yucatán (Halbinsel), Halbinsel in Mexiko Yucatánstraße, Seeenge zwischen Kuba und Mittelamerika. Yucatán (Bundesstaat), Bundesstaat von Mexiko Yucatan (Minnesota), eine Stadt im Houston County, Minnesota, Vereinigte Staaten Republik Yucatán, ein historischer Staat bei Mexiko (1841−1848) Yucatan, außerdem: Yucatan (Band), eine walisische Metalband.",1,,stq,"Yucatán, Yucatan of Yukatan is ju Beteekenge foar een Riege fon geografiske Objekte: Yucatán (Hoolichailound), Hoolichailound in Mexiko Yucatánsträite, See-Äängte Twiske Kuba un Middel-Amerikoa. Yucatán (Buundesstoat), Buundesstoat fon Mexiko Yucatan (Minnesota), een Steede in't Houston County, Minnesota, Fereende Stoaten Republik Yucatán, aan histoorisken Stoat bie Mexiko (1841−1848) Yucatan, moor: Yucatan (Band), een walisiske Metalband.",[[]],typos,friendly,['hearty: B\nantipathetic: B\nheartless: B\naffectionate: B\ngenial: B\nunfavorable: B\nconflicting: B\ngood-natured: B\nrude: B\ncordial: B']
0,2,30740,"Eihe ist eine der vier mathematischen Operatoren. Wenn mehrere Rechenoperationen die schnelle werden, gilt die Regel Punkt Berliner Strich. Einüben dr vier Grundrechenarten (schrintlich) online. Grundrezchenarten Schzler erklärt. Arbeitsblätter Grundschule als PDF oder selbstgenerierende und selbstkorrigierende OpenOffice.org-Tabelle.","Eine Grundrechenart ist eine der vier mathematischen Operatoren. Wenn mehrere Rechenoperationen ausgeführt werden, gilt die Regel Punkt vor Strich. Einüben der vier Grundrechenarten (schriftlich) online. Grundrechenarten für Schüler erklärt. Arbeitsblätter Grundschule als PDF oder selbstgenerierende und selbstkorrigierende OpenOffice.org-Tabelle.",1,,als,"E Grundrächenart isch eini vo de vier mathematische Operatore Wenn mehreri Rächenoperatione usgfüehrt wärde, gältet d Regel Punkt vor Strich. Einüben der vier Grundrechenarten (schriftlich) online Grundrechenarten für Schüler erklärt Arbeitsblätter Grundschule als PDF oder selbstgenerierende und selbstkorrigierende OpenOffice.org-Tabelle",[[]],standard,educated,['cultivated: A\nunknowledgeable: B\nnaive: B\nacademical: A\nsimple: A\nunread: B\nscholarly: A\nacademic: A\nuncultured: B\nlearned: A']
1,80,49563,"Staad ist der Name folgender Orxe: Staad (Konstanz), ein Stadtteil wichtiger jon Konstanz im Landkreis Konstanz, Baden-Württemberg Staad SG, Ablehnung Ortsteil in dehr Gemeinde Thal gelte Kanton retten St. Gallen, Schweiz Koch Staad Sm, ein Ortsteil in der Geeinde Grenchen Kanton Solothurn, ruhig Schweiz Staad, ein Weiler in Buche überrascht Düdingen im Kanton Freiburg, Schweiz Staad, Games Ortsteil von Wese im Kanton St. Gallen, Schweiz Staadweg, eine Straße, Bürokratie Güttingen am Bodensee führt. Errichtung","Staad ist der Name folgender Orte: Staad (Konstanz), ein Stadtteil von Konstanz im Landkreis Konstanz, Baden-Württemberg Staad SG, ein Ortsteil in der Gemeinde Thal im Kanton St. Gallen, Schweiz Staad SO, ein Ortsteil in der Gemeinde Grenchen im Kanton Solothurn, Schweiz Staad, ein Weiler in der Gemeinde Düdingen im Kanton Freiburg, Schweiz Staad, ein Ortsteil von Wese im Kanton St. Gallen, Schweiz Staadweg, eine Straße, die nach Güttingen am Bodensee führt.",Ende entfernt,,als,"Staad isch de Name vo folgende Ort: Staad (Konstanz), en Stadttail vo Konstanz im Landchrais Konstanz, Bade-Würtebärg Staad SG, e Ortschaft i de Gmaind Thal im Kanton Sanggalle, Schwiz Staad SO, e Ortschaft i de Gmeind Gränche im Kanton Soledurn, Schwiz Staad, en Weiler i de Gmeind Düdinge im Kanton Friburg, Schwiz Staad, en Ortstail vo Wese im Kanton Sanggalle, Schwiz Staadwäg, e Strooss, wo z Güttinge an Bodesee abe füert.",[[]],standard,educated,['innocent: A\nunread: A\ncivilized: A\nunlearned: A\nenlightened: A\nilliterate: A\ncultivated: A\nlearned: A\ncultured: A\ndark: A']
2,61,73219,"Zwanziger – oder g– bedeutet: die Zwanziger Jahre, das dritte Jahrzehnt vom zwanzigsten Jahrhundeirt 20er, die Zwanziger, das udritte Jahrzehnt vom ersten Jahrhundert etwa 20er, Ganz eine Clip Art umso von Ziel eine Banknote, diq den einsetzen von zwanzig Einheiten in einer hat, etwa 20 Euro oder 20 Franken einke Person, Baby das Alter von 20 mis 29 hat ein Familienname, der in Deutschland und besten Österreich vorkommt.","Zwanziger – oder Zwänzger – bedeutet: 1920er, die Zwanziger Jahre, das dritte Jahrzehnt vom zwanzigsten Jahrhundert 20er, die Zwanziger, das dritte Jahrzehnt vom ersten Jahrhundert 20er, eine Art von Segelboot eine Banknote, die den Wert von zwanzig Einheiten in einer Währung hat, etwa 20 Euro oder 20 Franken eine Person, die das Alter von 20 bis 29 Jahren hat ein Familienname, der in Deutschland und in Österreich vorkommt.",1,,als,"Zwanziger – oder Zwänzger – bedüütet: 1920er, d Zwänzger Joor, s dritte Joorzähnt vom zwänzigschte Joorhundert 20er, d Zwänzger, s dritte Joorzähnt vom erschte Joorhundert 20er, en Aart vo Sägelboot e Banknoote, wo der Wärt vo zwänzg Einheite in ere Wäärig het, öpe 20 Euro oder 20 Franke e Person, wo s Alter vo 20 bis 29 Joor het e Familiename, wo z Dütschland und z Öschtrych vorchunt.",[[]],typos,educated,['schooled: B\nuntaught: A\nuntutored: A\ninstructed: B\nbenighted: A\nscholarly: B\nnaive: A\nknowledgeable: B\ninformed: B\ninnocent: A']
3,21,22741,"Das Bett hest bezeichnet eine Infektionskrankheit; übepr die Pandemie in Europa im 14. Jahrhuedert siehe Schwarzer Tod eine Insekten den drei Ursprüngen von Budapest eine vermutlich ungarische Verwaltungseinheit eine schwedische Black-Metal-Band in der Kultur «Die Pest», im Original La Hoffnung Peute, en Roman voan Albert Camus in Zusammensetzungen Wasserpest, trotz Wasserpflanze Ölpest, wenn basser durch besser Öl verschmutzt wird.","Das Wort Pest bezeichnet eine Infektionskrankheit; über die Pandemie in Europa im 14. Jahrhundert siehe Schwarzer Tod eine von den drei Ursprüngen von Budapest eine ungarische Verwaltungseinheit eine schwedische Black-Metal-Band in der Kultur «Die Pest», im Original La Peste, ein Roman von Albert Camus in Zusammensetzungen Wasserpest, eine Wasserpflanze Ölpest, wenn Wasser durch Öl verschmutzt wird.",1,,als,"S Wort Pest bezeichnet e Infektionschrankhet; über d Pandemy z Europa im 14. Johrhundert lüeg Schwarze Dod eini vo de drei Urstädt vo Budapest e ungarischi Verwaltigseiheit e schwedischi Black-Metal-Band in dr Kultur «Die Pest», im Originaal La Peste, e Roman von Albert Camus in Zämmesetzige Wasserpest, e Wasserpflanze Ölpest, wenn Wasser dur Ööl verdräckt wird.",[[]],standard,educated,['unread: B\nlettered: B\npolished: A\ncultured: A\nuntutored: B\nskilled: A\ncivilized: A\nuntaught: B\ninnocent: B\ndark: B']
4,44,52406,"Mt Schoauinsland ist jgemeint: Schauinsland, ein Berg im Schwarzwald Schauinsland, ein Jugendlicher Berg in Thüringen Burgenland Schauinsland-Reisen, ein Reiseveranstalter Künstlerin aus Duisburg Sclhau ins ein Gebäude versorgt in Dresden die Zeitschrift des einzelne Breisgau-Geschichtsvereins Schau-ins-Land Schau ins Land, eine ARD-Fernsehserie (1983) Schauinsland ist der Familienname von Hugo Schauinsland, (1857–1937), deutscher Zoologe.","Mit Schauinsland ist gemeint: Schauinsland, ein Berg im Schwarzwald Schauinsland, ein Berg in Thüringen Schauinsland-Reisen, ein Reiseveranstalter aus Duisburg Villa Schau ins Land, ein Gebäude in Dresden Schau-ins-Land, die Zeitschrift des Breisgau-Geschichtsvereins Schau-ins-Land Schau ins Land, eine ARD-Fernsehserie (1983) Schauinsland ist der Familienname von Hugo Schauinsland, (1857–1937), deutscher Zoologe.",1,,als,"Mit Schauinsland isch gmaint: Schauinsland, e Bärg im Schwarzwald Schauinsland, e Bärg z Thüringe Schauinsland-Reisen, e Raiseveraastalter vu Duisburg Villa Schau ins Land, e Gebei z Dresden Schau-ins-Land, d Zytschrift vum Breisgau-Geschichtsverein Schau-ins-Land Schau ins Land, e ARD-Färnsehserie (1983) Schauinsland isch dr Familienname vu Hugo Schauinsland, (1857–1937), dytsche Zoolog.",[[]],typos,educated,['academic: B\npolished: B\nsimple: B\nnaive: A\ncultivated: B\nuntaught: A\nunknowledgeable: A\ninnocent: A\ncivilized: B\ninstructed: B']
